 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  1.79999994e+00  1.50000000e+00  0.00000000e+00 
 1.00000000e-09  1.79999994e+00  1.50000000e+00  0.00000000e+00 
 2.00000000e-09  1.79999994e+00  1.50000001e+00  0.00000000e+00 
 4.00000000e-09  1.79999994e+00  1.50000002e+00  0.00000000e+00 
 8.00000000e-09  1.79999994e+00  1.50000003e+00  0.00000000e+00 
 1.60000000e-08  1.79999994e+00  1.50000006e+00  0.00000000e+00 
 3.20000000e-08  1.79999994e+00  1.50000013e+00  0.00000000e+00 
 6.40000000e-08  1.79999994e+00  1.50000026e+00  0.00000000e+00 
 1.00000000e-07  1.79999994e+00  1.50000040e+00  0.00000000e+00 
 1.00010000e-07  1.80002680e+00  1.50000040e+00  0.00000000e+00 
 1.00030000e-07  1.80002714e+00  1.50000040e+00  0.00000000e+00 
 1.00070000e-07  1.79991598e+00  1.50000040e+00  0.00000000e+00 
 1.00100000e-07  1.79985860e+00  1.50000040e+00  0.00000000e+00 
 1.00107589e-07  1.79978099e+00  1.50000040e+00  0.00000000e+00 
 1.00122766e-07  1.80033313e+00  1.50000040e+00  0.00000000e+00 
 1.00153122e-07  1.80589119e+00  1.50000040e+00  0.00000000e+00 
 1.00207318e-07  1.80008957e+00  1.50000040e+00  0.00000000e+00 
 1.00262910e-07  1.79921363e+00  1.50000040e+00  0.00000000e+00 
 1.00353543e-07  1.80174928e+00  1.50000040e+00  0.00000000e+00 
 1.00448670e-07  1.79786814e+00  1.50000040e+00  0.00000000e+00 
 1.00570057e-07  1.80159484e+00  1.50000040e+00  0.00000000e+00 
 1.00793606e-07  1.79855279e+00  1.50000040e+00  0.00000000e+00 
 1.01004766e-07  1.80129562e+00  1.50000040e+00  0.00000000e+00 
 1.01427086e-07  1.79876525e+00  1.50000041e+00  0.00000000e+00 
 1.02006263e-07  1.80119139e+00  1.50000041e+00  0.00000000e+00 
 1.02920684e-07  1.79883437e+00  1.50000041e+00  0.00000000e+00 
 1.04501606e-07  1.80115117e+00  1.50000042e+00  0.00000000e+00 
 1.07609552e-07  1.79885631e+00  1.50000043e+00  0.00000000e+00 
 1.13430195e-07  1.80114004e+00  1.50000045e+00  0.00000000e+00 
 1.25021740e-07  1.79886211e+00  1.50000050e+00  0.00000000e+00 
 1.48204831e-07  1.80113714e+00  1.50000059e+00  0.00000000e+00 
 1.94571013e-07  1.79886356e+00  1.50000078e+00  0.00000000e+00 
 2.87303376e-07  1.80113642e+00  1.50000115e+00  0.00000000e+00 
 4.72768104e-07  1.79886392e+00  1.50000189e+00  0.00000000e+00 
 8.43697558e-07  1.80113624e+00  1.50000337e+00  0.00000000e+00 
 1.58555647e-06  1.79886401e+00  1.50000634e+00  0.00000000e+00 
 3.06927428e-06  1.80113619e+00  1.50001228e+00  0.00000000e+00 
 5.06927428e-06  1.79886403e+00  1.50002028e+00  0.00000000e+00 
 7.06927428e-06  1.80113617e+00  1.50002828e+00  0.00000000e+00 
 9.06927428e-06  1.79886405e+00  1.50003628e+00  0.00000000e+00 
 1.10692743e-05  1.80113615e+00  1.50004428e+00  0.00000000e+00 
 1.30692743e-05  1.79886408e+00  1.50005228e+00  0.00000000e+00 
 1.50692743e-05  1.80113613e+00  1.50006028e+00  0.00000000e+00 
 1.70692743e-05  1.79886410e+00  1.50006828e+00  0.00000000e+00 
 1.90692743e-05  1.80113610e+00  1.50007628e+00  0.00000000e+00 
 2.10692743e-05  1.79886412e+00  1.50008428e+00  0.00000000e+00 
 2.30692743e-05  1.80113608e+00  1.50009228e+00  0.00000000e+00 
 2.50692743e-05  1.79886414e+00  1.50010028e+00  0.00000000e+00 
 2.70692743e-05  1.80113606e+00  1.50010828e+00  0.00000000e+00 
 2.90692743e-05  1.79886416e+00  1.50011628e+00  0.00000000e+00 
 3.10692743e-05  1.80113604e+00  1.50012428e+00  0.00000000e+00 
 3.30692743e-05  1.79886419e+00  1.50013228e+00  0.00000000e+00 
 3.50692743e-05  1.80113602e+00  1.50014028e+00  0.00000000e+00 
 3.70692743e-05  1.79886421e+00  1.50014828e+00  0.00000000e+00 
 3.90692743e-05  1.80113599e+00  1.50015628e+00  0.00000000e+00 
 4.10692743e-05  1.79886423e+00  1.50016428e+00  0.00000000e+00 
 4.30692743e-05  1.80113597e+00  1.50017228e+00  0.00000000e+00 
 4.50692743e-05  1.79886425e+00  1.50018028e+00  0.00000000e+00 
 4.70692743e-05  1.80113595e+00  1.50018828e+00  0.00000000e+00 
 4.90692743e-05  1.79886428e+00  1.50019628e+00  0.00000000e+00 
 5.10692743e-05  1.80113593e+00  1.50020428e+00  0.00000000e+00 
 5.30692743e-05  1.79886430e+00  1.50021228e+00  0.00000000e+00 
 5.50692743e-05  1.80113590e+00  1.50022028e+00  0.00000000e+00 
 5.70692743e-05  1.79886432e+00  1.50022828e+00  0.00000000e+00 
 5.90692743e-05  1.80113588e+00  1.50023628e+00  0.00000000e+00 
 6.10692743e-05  1.79886434e+00  1.50024428e+00  0.00000000e+00 
 6.30692743e-05  1.80113586e+00  1.50025228e+00  0.00000000e+00 
 6.50692743e-05  1.79886437e+00  1.50026028e+00  0.00000000e+00 
 6.70692743e-05  1.80113584e+00  1.50026828e+00  0.00000000e+00 
 6.90692743e-05  1.79886439e+00  1.50027628e+00  0.00000000e+00 
 7.10692743e-05  1.80113581e+00  1.50028428e+00  0.00000000e+00 
 7.30692743e-05  1.79886441e+00  1.50029228e+00  0.00000000e+00 
 7.50692743e-05  1.80113579e+00  1.50030028e+00  0.00000000e+00 
 7.70692743e-05  1.79886443e+00  1.50030828e+00  0.00000000e+00 
 7.90692743e-05  1.80113577e+00  1.50031628e+00  0.00000000e+00 
 8.10692743e-05  1.79886445e+00  1.50032428e+00  0.00000000e+00 
 8.30692743e-05  1.80113575e+00  1.50033228e+00  0.00000000e+00 
 8.50692743e-05  1.79886448e+00  1.50034028e+00  0.00000000e+00 
 8.70692743e-05  1.80113572e+00  1.50034828e+00  0.00000000e+00 
 8.90692743e-05  1.79886450e+00  1.50035628e+00  0.00000000e+00 
 9.10692743e-05  1.80113570e+00  1.50036428e+00  0.00000000e+00 
 9.30692743e-05  1.79886452e+00  1.50037228e+00  0.00000000e+00 
 9.50692743e-05  1.80113568e+00  1.50038028e+00  0.00000000e+00 
 9.70692743e-05  1.79886454e+00  1.50038828e+00  0.00000000e+00 
 9.90692743e-05  1.80113566e+00  1.50039628e+00  0.00000000e+00 
 1.01069274e-04  1.79886457e+00  1.50040428e+00  0.00000000e+00 
 1.03069274e-04  1.80113563e+00  1.50041228e+00  0.00000000e+00 
 1.05069274e-04  1.79886459e+00  1.50042028e+00  0.00000000e+00 
 1.07069274e-04  1.80113561e+00  1.50042828e+00  0.00000000e+00 
 1.09069274e-04  1.79886461e+00  1.50043628e+00  0.00000000e+00 
 1.11069274e-04  1.80113559e+00  1.50044428e+00  0.00000000e+00 
 1.13069274e-04  1.79886463e+00  1.50045228e+00  0.00000000e+00 
 1.15069274e-04  1.80113557e+00  1.50046028e+00  0.00000000e+00 
 1.17069274e-04  1.79886466e+00  1.50046828e+00  0.00000000e+00 
 1.19069274e-04  1.80113554e+00  1.50047628e+00  0.00000000e+00 
 1.21069274e-04  1.79886468e+00  1.50048428e+00  0.00000000e+00 
 1.23069274e-04  1.80113552e+00  1.50049228e+00  0.00000000e+00 
 1.25069274e-04  1.79886470e+00  1.50050028e+00  0.00000000e+00 
 1.27069274e-04  1.80113550e+00  1.50050828e+00  0.00000000e+00 
 1.29069274e-04  1.79886472e+00  1.50051628e+00  0.00000000e+00 
 1.31069274e-04  1.80113548e+00  1.50052428e+00  0.00000000e+00 
 1.33069274e-04  1.79886475e+00  1.50053228e+00  0.00000000e+00 
 1.35069274e-04  1.80113545e+00  1.50054028e+00  0.00000000e+00 
 1.37069274e-04  1.79886477e+00  1.50054828e+00  0.00000000e+00 
 1.39069274e-04  1.80113543e+00  1.50055628e+00  0.00000000e+00 
 1.41069274e-04  1.79886479e+00  1.50056428e+00  0.00000000e+00 
 1.43069274e-04  1.80113541e+00  1.50057228e+00  0.00000000e+00 
 1.45069274e-04  1.79886481e+00  1.50058028e+00  0.00000000e+00 
 1.47069274e-04  1.80113539e+00  1.50058828e+00  0.00000000e+00 
 1.49069274e-04  1.79886484e+00  1.50059628e+00  0.00000000e+00 
 1.51069274e-04  1.80113536e+00  1.50060428e+00  0.00000000e+00 
 1.53069274e-04  1.79886486e+00  1.50061228e+00  0.00000000e+00 
 1.55069274e-04  1.80113534e+00  1.50062028e+00  0.00000000e+00 
 1.57069274e-04  1.79886488e+00  1.50062828e+00  0.00000000e+00 
 1.59069274e-04  1.80113532e+00  1.50063628e+00  0.00000000e+00 
 1.61069274e-04  1.79886490e+00  1.50064428e+00  0.00000000e+00 
 1.63069274e-04  1.80113530e+00  1.50065228e+00  0.00000000e+00 
 1.65069274e-04  1.79886493e+00  1.50066028e+00  0.00000000e+00 
 1.67069274e-04  1.80113527e+00  1.50066828e+00  0.00000000e+00 
 1.69069274e-04  1.79886495e+00  1.50067628e+00  0.00000000e+00 
 1.71069274e-04  1.80113525e+00  1.50068428e+00  0.00000000e+00 
 1.73069274e-04  1.79886497e+00  1.50069228e+00  0.00000000e+00 
 1.75069274e-04  1.80113523e+00  1.50070028e+00  0.00000000e+00 
 1.77069274e-04  1.79886499e+00  1.50070828e+00  0.00000000e+00 
 1.79069274e-04  1.80113521e+00  1.50071628e+00  0.00000000e+00 
 1.81069274e-04  1.79886502e+00  1.50072428e+00  0.00000000e+00 
 1.83069274e-04  1.80113518e+00  1.50073228e+00  0.00000000e+00 
 1.85069274e-04  1.79886504e+00  1.50074028e+00  0.00000000e+00 
