 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  2.67657754e-09  1.60000000e+00  0.00000000e+00 
 1.00000000e-09  2.67657748e-09  1.60000000e+00  0.00000000e+00 
 2.00000000e-09  2.67657749e-09  1.60000001e+00  0.00000000e+00 
 4.00000000e-09  2.67657749e-09  1.60000002e+00  0.00000000e+00 
 8.00000000e-09  2.67657748e-09  1.60000003e+00  0.00000000e+00 
 1.60000000e-08  2.67657754e-09  1.60000006e+00  0.00000000e+00 
 3.20000000e-08  2.67657752e-09  1.60000013e+00  0.00000000e+00 
 6.40000000e-08  2.67657754e-09  1.60000026e+00  0.00000000e+00 
 1.00000000e-07  2.67657753e-09  1.60000040e+00  0.00000000e+00 
 1.00010000e-07  1.20589028e-05  1.60000040e+00  0.00000000e+00 
 1.00030000e-07 -4.57717917e-06  1.60000040e+00  0.00000000e+00 
 1.00070000e-07 -4.17374105e-05  1.60000040e+00  0.00000000e+00 
 1.00100000e-07 -1.89901201e-04  1.60000040e+00  0.00000000e+00 
 1.00107586e-07 -3.43189641e-04  1.60000040e+00  0.00000000e+00 
 1.00122758e-07  1.06632968e-03  1.60000040e+00  0.00000000e+00 
 1.00153101e-07  5.52797788e-03  1.60000040e+00  0.00000000e+00 
 1.00197114e-07 -2.16655758e-01  1.60000040e+00  0.00000000e+00 
 1.00244157e-07  2.84236919e-01  1.60000040e+00  0.00000000e+00 
 1.00306423e-07  1.15521060e+00  1.60000040e+00  0.00000000e+00 
 1.00408604e-07  1.66768289e+00  1.60000040e+00  0.00000000e+00 
 1.00507915e-07  1.80365291e+00  1.60000040e+00  0.00000000e+00 
 1.00672064e-07  1.78951938e+00  1.60000040e+00  0.00000000e+00 
 1.00829343e-07  1.81182884e+00  1.60000040e+00  0.00000000e+00 
 1.01132074e-07  1.78835594e+00  1.60000040e+00  0.00000000e+00 
 1.01543009e-07  1.81165285e+00  1.60000041e+00  0.00000000e+00 
 1.02212630e-07  1.78855486e+00  1.60000041e+00  0.00000000e+00 
 1.03360583e-07  1.81151257e+00  1.60000041e+00  0.00000000e+00 
 1.05161386e-07  1.78860074e+00  1.60000042e+00  0.00000000e+00 
 1.08315678e-07  1.81145381e+00  1.60000043e+00  0.00000000e+00 
 1.13663821e-07  1.78862560e+00  1.60000045e+00  0.00000000e+00 
 1.24360107e-07  1.81143552e+00  1.60000050e+00  0.00000000e+00 
 1.45752680e-07  1.78860255e+00  1.60000058e+00  0.00000000e+00 
 1.88537825e-07  1.81143045e+00  1.60000075e+00  0.00000000e+00 
 2.74108116e-07  1.78860529e+00  1.60000110e+00  0.00000000e+00 
 4.45248698e-07  1.81142919e+00  1.60000178e+00  0.00000000e+00 
 7.87529861e-07  1.78860602e+00  1.60000315e+00  0.00000000e+00 
 1.47209219e-06  1.81142888e+00  1.60000589e+00  0.00000000e+00 
 2.84121684e-06  1.78860621e+00  1.60001136e+00  0.00000000e+00 
 4.84121684e-06  1.81142671e+00  1.60001936e+00  0.00000000e+00 
 6.84121684e-06  1.78867725e+00  1.60002736e+00  0.00000000e+00 
 8.84121684e-06  1.81142584e+00  1.60003536e+00  0.00000000e+00 
 1.08412168e-05  1.78867734e+00  1.60004336e+00  0.00000000e+00 
 1.28412168e-05  1.81142577e+00  1.60005136e+00  0.00000000e+00 
 1.48412168e-05  1.78867740e+00  1.60005936e+00  0.00000000e+00 
 1.68412168e-05  1.81142571e+00  1.60006736e+00  0.00000000e+00 
 1.88412168e-05  1.78867747e+00  1.60007536e+00  0.00000000e+00 
 2.08412168e-05  1.81142565e+00  1.60008336e+00  0.00000000e+00 
 2.28412168e-05  1.78867753e+00  1.60009136e+00  0.00000000e+00 
 2.48412168e-05  1.81142558e+00  1.60009936e+00  0.00000000e+00 
 2.68412168e-05  1.78867759e+00  1.60010736e+00  0.00000000e+00 
 2.88412168e-05  1.81142552e+00  1.60011536e+00  0.00000000e+00 
 3.08412168e-05  1.78867765e+00  1.60012336e+00  0.00000000e+00 
 3.28412168e-05  1.81142545e+00  1.60013136e+00  0.00000000e+00 
 3.48412168e-05  1.78867771e+00  1.60013936e+00  0.00000000e+00 
 3.68412168e-05  1.81142539e+00  1.60014736e+00  0.00000000e+00 
 3.88412168e-05  1.78867777e+00  1.60015536e+00  0.00000000e+00 
 4.08412168e-05  1.81142533e+00  1.60016336e+00  0.00000000e+00 
 4.28412168e-05  1.78867784e+00  1.60017136e+00  0.00000000e+00 
 4.48412168e-05  1.81142526e+00  1.60017936e+00  0.00000000e+00 
 4.68412168e-05  1.78867790e+00  1.60018736e+00  0.00000000e+00 
 4.88412168e-05  1.81142520e+00  1.60019536e+00  0.00000000e+00 
 5.08412168e-05  1.78867796e+00  1.60020336e+00  0.00000000e+00 
 5.28412168e-05  1.81142514e+00  1.60021136e+00  0.00000000e+00 
 5.48412168e-05  1.78867802e+00  1.60021936e+00  0.00000000e+00 
 5.68412168e-05  1.81142507e+00  1.60022736e+00  0.00000000e+00 
 5.88412168e-05  1.78867808e+00  1.60023536e+00  0.00000000e+00 
 6.08412168e-05  1.81142501e+00  1.60024336e+00  0.00000000e+00 
 6.28412168e-05  1.78867814e+00  1.60025136e+00  0.00000000e+00 
 6.48412168e-05  1.81142495e+00  1.60025936e+00  0.00000000e+00 
 6.68412168e-05  1.78867820e+00  1.60026736e+00  0.00000000e+00 
 6.88412168e-05  1.81142488e+00  1.60027536e+00  0.00000000e+00 
 7.08412168e-05  1.78867827e+00  1.60028336e+00  0.00000000e+00 
 7.28412168e-05  1.81142482e+00  1.60029136e+00  0.00000000e+00 
 7.48412168e-05  1.78867833e+00  1.60029936e+00  0.00000000e+00 
 7.68412168e-05  1.81142476e+00  1.60030736e+00  0.00000000e+00 
 7.88412168e-05  1.78867839e+00  1.60031536e+00  0.00000000e+00 
 8.08412168e-05  1.81142469e+00  1.60032336e+00  0.00000000e+00 
 8.28412168e-05  1.78867845e+00  1.60033136e+00  0.00000000e+00 
