 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  1.79999994e+00  1.40000000e+00  0.00000000e+00 
 1.00000000e-09  1.79999994e+00  1.40000000e+00  0.00000000e+00 
 2.00000000e-09  1.79999994e+00  1.40000001e+00  0.00000000e+00 
 4.00000000e-09  1.79999994e+00  1.40000002e+00  0.00000000e+00 
 8.00000000e-09  1.79999994e+00  1.40000003e+00  0.00000000e+00 
 1.60000000e-08  1.79999994e+00  1.40000006e+00  0.00000000e+00 
 3.20000000e-08  1.79999994e+00  1.40000013e+00  0.00000000e+00 
 6.40000000e-08  1.79999994e+00  1.40000026e+00  0.00000000e+00 
 1.00000000e-07  1.79999994e+00  1.40000040e+00  0.00000000e+00 
 1.00010000e-07  1.80002682e+00  1.40000040e+00  0.00000000e+00 
 1.00030000e-07  1.80002711e+00  1.40000040e+00  0.00000000e+00 
 1.00070000e-07  1.79991745e+00  1.40000040e+00  0.00000000e+00 
 1.00100000e-07  1.79986908e+00  1.40000040e+00  0.00000000e+00 
 1.00107592e-07  1.79980668e+00  1.40000040e+00  0.00000000e+00 
 1.00122776e-07  1.80014548e+00  1.40000040e+00  0.00000000e+00 
 1.00153144e-07  1.80561765e+00  1.40000040e+00  0.00000000e+00 
 1.00207890e-07  1.80051766e+00  1.40000040e+00  0.00000000e+00 
 1.00266604e-07  1.79910245e+00  1.40000040e+00  0.00000000e+00 
 1.00355831e-07  1.80171719e+00  1.40000040e+00  0.00000000e+00 
 1.00450581e-07  1.79783475e+00  1.40000040e+00  0.00000000e+00 
 1.00574691e-07  1.80172677e+00  1.40000040e+00  0.00000000e+00 
 1.00785176e-07  1.79841290e+00  1.40000040e+00  0.00000000e+00 
 1.01023641e-07  1.80146587e+00  1.40000040e+00  0.00000000e+00 
 1.01476565e-07  1.79858721e+00  1.40000041e+00  0.00000000e+00 
 1.02126728e-07  1.80137672e+00  1.40000041e+00  0.00000000e+00 
 1.03198400e-07  1.79864429e+00  1.40000041e+00  0.00000000e+00 
 1.05224430e-07  1.80134514e+00  1.40000042e+00  0.00000000e+00 
 1.09135274e-07  1.79866072e+00  1.40000044e+00  0.00000000e+00 
 1.16504812e-07  1.80133666e+00  1.40000047e+00  0.00000000e+00 
 1.30664976e-07  1.79866517e+00  1.40000052e+00  0.00000000e+00 
 1.58985305e-07  1.80133439e+00  1.40000064e+00  0.00000000e+00 
 2.15625961e-07  1.79866631e+00  1.40000086e+00  0.00000000e+00 
 3.28907274e-07  1.80133382e+00  1.40000132e+00  0.00000000e+00 
 5.55469900e-07  1.79866659e+00  1.40000222e+00  0.00000000e+00 
 1.00859515e-06  1.80133367e+00  1.40000403e+00  0.00000000e+00 
 1.91484566e-06  1.79866666e+00  1.40000766e+00  0.00000000e+00 
 3.72734667e-06  1.80133364e+00  1.40001491e+00  0.00000000e+00 
 5.72734667e-06  1.79866669e+00  1.40002291e+00  0.00000000e+00 
 7.72734667e-06  1.80133362e+00  1.40003091e+00  0.00000000e+00 
 9.72734667e-06  1.79866670e+00  1.40003891e+00  0.00000000e+00 
 1.17273467e-05  1.80133360e+00  1.40004691e+00  0.00000000e+00 
 1.37273467e-05  1.79866672e+00  1.40005491e+00  0.00000000e+00 
 1.57273467e-05  1.80133357e+00  1.40006291e+00  0.00000000e+00 
 1.77273467e-05  1.79866675e+00  1.40007091e+00  0.00000000e+00 
 1.97273467e-05  1.80133355e+00  1.40007891e+00  0.00000000e+00 
 2.17273467e-05  1.79866677e+00  1.40008691e+00  0.00000000e+00 
 2.37273467e-05  1.80133353e+00  1.40009491e+00  0.00000000e+00 
 2.57273467e-05  1.79866679e+00  1.40010291e+00  0.00000000e+00 
 2.77273467e-05  1.80133351e+00  1.40011091e+00  0.00000000e+00 
 2.97273467e-05  1.79866681e+00  1.40011891e+00  0.00000000e+00 
 3.17273467e-05  1.80133349e+00  1.40012691e+00  0.00000000e+00 
 3.37273467e-05  1.79866683e+00  1.40013491e+00  0.00000000e+00 
 3.57273467e-05  1.80133347e+00  1.40014291e+00  0.00000000e+00 
 3.77273467e-05  1.79866685e+00  1.40015091e+00  0.00000000e+00 
 3.97273467e-05  1.80133344e+00  1.40015891e+00  0.00000000e+00 
 4.17273467e-05  1.79866687e+00  1.40016691e+00  0.00000000e+00 
 4.37273467e-05  1.80133342e+00  1.40017491e+00  0.00000000e+00 
 4.57273467e-05  1.79866690e+00  1.40018291e+00  0.00000000e+00 
 4.77273467e-05  1.80133340e+00  1.40019091e+00  0.00000000e+00 
 4.97273467e-05  1.79866692e+00  1.40019891e+00  0.00000000e+00 
 5.17273467e-05  1.80133338e+00  1.40020691e+00  0.00000000e+00 
 5.37273467e-05  1.79866694e+00  1.40021491e+00  0.00000000e+00 
 5.57273467e-05  1.80133336e+00  1.40022291e+00  0.00000000e+00 
 5.77273467e-05  1.79866696e+00  1.40023091e+00  0.00000000e+00 
 5.97273467e-05  1.80133334e+00  1.40023891e+00  0.00000000e+00 
 6.17273467e-05  1.79866698e+00  1.40024691e+00  0.00000000e+00 
 6.37273467e-05  1.80133331e+00  1.40025491e+00  0.00000000e+00 
 6.57273467e-05  1.79866700e+00  1.40026291e+00  0.00000000e+00 
 6.77273467e-05  1.80133329e+00  1.40027091e+00  0.00000000e+00 
 6.97273467e-05  1.79866703e+00  1.40027891e+00  0.00000000e+00 
 7.17273467e-05  1.80133327e+00  1.40028691e+00  0.00000000e+00 
 7.37273467e-05  1.79866705e+00  1.40029491e+00  0.00000000e+00 
 7.57273467e-05  1.80133325e+00  1.40030291e+00  0.00000000e+00 
 7.77273467e-05  1.79866707e+00  1.40031091e+00  0.00000000e+00 
 7.97273467e-05  1.80133323e+00  1.40031891e+00  0.00000000e+00 
 8.17273467e-05  1.79866709e+00  1.40032691e+00  0.00000000e+00 
 8.37273467e-05  1.80133321e+00  1.40033491e+00  0.00000000e+00 
 8.57273467e-05  1.79866711e+00  1.40034291e+00  0.00000000e+00 
 8.77273467e-05  1.80133319e+00  1.40035091e+00  0.00000000e+00 
