 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  2.67657749e-09  7.00000000e-01  0.00000000e+00 
 1.00000000e-09  2.67657754e-09  7.00000004e-01  0.00000000e+00 
 2.00000000e-09  2.67657753e-09  7.00000008e-01  0.00000000e+00 
 4.00000000e-09  2.67657748e-09  7.00000016e-01  0.00000000e+00 
 8.00000000e-09  2.67657750e-09  7.00000032e-01  0.00000000e+00 
 1.60000000e-08  2.67657754e-09  7.00000064e-01  0.00000000e+00 
 3.20000000e-08  2.67657753e-09  7.00000128e-01  0.00000000e+00 
 6.40000000e-08  2.67657748e-09  7.00000256e-01  0.00000000e+00 
 1.00000000e-07  2.67657755e-09  7.00000400e-01  0.00000000e+00 
 1.00010000e-07  1.10305114e-05  7.00000400e-01  0.00000000e+00 
 1.00030000e-07 -4.89773818e-06  7.00000400e-01  0.00000000e+00 
 1.00070000e-07 -7.23088590e-06  7.00000400e-01  0.00000000e+00 
 1.00100000e-07 -1.26178733e-06  7.00000400e-01  0.00000000e+00 
 1.00107635e-07  1.14848841e-05  7.00000400e-01  0.00000000e+00 
 1.00122906e-07  1.32161092e-05  7.00000400e-01  0.00000000e+00 
 1.00153447e-07 -1.89594830e-05  7.00000401e-01  0.00000000e+00 
 1.00214529e-07  8.49938193e-06  7.00000401e-01  0.00000000e+00 
 1.00292952e-07  1.71637962e-03  7.00000401e-01  0.00000000e+00 
 1.00394281e-07  2.14940547e-01  7.00000402e-01  0.00000000e+00 
 1.00502536e-07  1.35697213e+00  7.00000402e-01  0.00000000e+00 
 1.00625235e-07  1.79588398e+00  7.00000403e-01  0.00000000e+00 
 1.00787401e-07  1.78585604e+00  7.00000403e-01  0.00000000e+00 
 1.01037545e-07  1.81752069e+00  7.00000404e-01  0.00000000e+00 
 1.01455618e-07  1.78268492e+00  7.00000406e-01  0.00000000e+00 
 1.02079833e-07  1.81816274e+00  7.00000408e-01  0.00000000e+00 
 1.03129911e-07  1.78247134e+00  7.00000413e-01  0.00000000e+00 
 1.04930646e-07  1.81819686e+00  7.00000420e-01  0.00000000e+00 
 1.08532117e-07  1.78245608e+00  7.00000434e-01  0.00000000e+00 
 1.14861317e-07  1.81819350e+00  7.00000459e-01  0.00000000e+00 
 1.27519717e-07  1.78245521e+00  7.00000510e-01  0.00000000e+00 
 1.51899717e-07  1.81819174e+00  7.00000608e-01  0.00000000e+00 
 2.00659715e-07  1.78245521e+00  7.00000803e-01  0.00000000e+00 
 2.98179711e-07  1.81819126e+00  7.00001193e-01  0.00000000e+00 
 4.93219704e-07  1.78245522e+00  7.00001973e-01  0.00000000e+00 
 8.83299691e-07  1.81819117e+00  7.00003533e-01  0.00000000e+00 
 1.66345966e-06  1.78245523e+00  7.00006654e-01  0.00000000e+00 
 3.22377961e-06  1.81819116e+00  7.00012895e-01  0.00000000e+00 
 5.22377961e-06  1.78245477e+00  7.00020895e-01  0.00000000e+00 
 7.22377961e-06  1.81819113e+00  7.00028895e-01  0.00000000e+00 
 9.22377961e-06  1.78245473e+00  7.00036895e-01  0.00000000e+00 
 1.12237796e-05  1.81819113e+00  7.00044895e-01  0.00000000e+00 
 1.32237796e-05  1.78245472e+00  7.00052895e-01  0.00000000e+00 
 1.52237796e-05  1.81819112e+00  7.00060895e-01  0.00000000e+00 
