 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  4.64350510e-09  6.00000000e-01  0.00000000e+00 
 1.00000000e-09  4.64359514e-09  6.00000004e-01  0.00000000e+00 
 2.00000000e-09  4.64359561e-09  6.00000008e-01  0.00000000e+00 
 4.00000000e-09  4.64359556e-09  6.00000016e-01  0.00000000e+00 
 8.00000000e-09  4.64359544e-09  6.00000032e-01  0.00000000e+00 
 1.60000000e-08  4.64359531e-09  6.00000064e-01  0.00000000e+00 
 3.20000000e-08  4.64359501e-09  6.00000128e-01  0.00000000e+00 
 6.40000000e-08  4.64359445e-09  6.00000256e-01  0.00000000e+00 
 1.00000000e-07  4.64359379e-09  6.00000400e-01  0.00000000e+00 
 1.00010000e-07  1.39030710e-05  6.00000400e-01  0.00000000e+00 
 1.00030000e-07 -7.17480651e-06  6.00000400e-01  0.00000000e+00 
 1.00070000e-07 -6.38522454e-06  6.00000400e-01  0.00000000e+00 
 1.00100000e-07 -3.68010887e-06  6.00000400e-01  0.00000000e+00 
 1.00108000e-07  2.76775932e-06  6.00000400e-01  0.00000000e+00 
 1.00124000e-07  7.75404847e-06  6.00000400e-01  0.00000000e+00 
 1.00156000e-07 -6.83615363e-07  6.00000401e-01  0.00000000e+00 
 1.00220000e-07  9.70711940e-07  6.00000401e-01  0.00000000e+00 
 1.00348000e-07 -1.08851250e-06  6.00000401e-01  0.00000000e+00 
 1.00604000e-07  1.05545911e-06  6.00000402e-01  0.00000000e+00 
 1.01116000e-07 -1.03319768e-06  6.00000404e-01  0.00000000e+00 
 1.02140000e-07  1.03526106e-06  6.00000409e-01  0.00000000e+00 
 1.04188000e-07 -1.02235288e-06  6.00000417e-01  0.00000000e+00 
 1.08284000e-07  1.02980359e-06  6.00000433e-01  0.00000000e+00 
 1.16476000e-07 -1.01959416e-06  6.00000466e-01  0.00000000e+00 
 1.32860000e-07  1.02841854e-06  6.00000531e-01  0.00000000e+00 
 1.65628000e-07 -1.01890003e-06  6.00000663e-01  0.00000000e+00 
 2.31164000e-07  1.02807109e-06  6.00000925e-01  0.00000000e+00 
 3.62236000e-07 -1.01872621e-06  6.00001449e-01  0.00000000e+00 
 6.24380000e-07  1.02798415e-06  6.00002498e-01  0.00000000e+00 
 1.14866800e-06 -1.01868275e-06  6.00004595e-01  0.00000000e+00 
 2.19724400e-06  1.02796239e-06  6.00008789e-01  0.00000000e+00 
 4.19724400e-06 -1.01867174e-06  6.00016789e-01  0.00000000e+00 
 6.19724400e-06  1.02795476e-06  6.00024789e-01  0.00000000e+00 
 8.19724400e-06 -1.01866416e-06  6.00032789e-01  0.00000000e+00 
 1.01972440e-05  1.02794714e-06  6.00040789e-01  0.00000000e+00 
 1.21972440e-05 -1.01865657e-06  6.00048789e-01  0.00000000e+00 
 1.41972440e-05  1.02793954e-06  6.00056789e-01  0.00000000e+00 
 1.61972440e-05 -1.01864897e-06  6.00064789e-01  0.00000000e+00 
 1.81972440e-05  1.02793194e-06  6.00072789e-01  0.00000000e+00 
 2.01972440e-05 -1.01864137e-06  6.00080789e-01  0.00000000e+00 
 2.21972440e-05  1.02792434e-06  6.00088789e-01  0.00000000e+00 
 2.41972440e-05 -1.01863378e-06  6.00096789e-01  0.00000000e+00 
 2.61972440e-05  1.02791674e-06  6.00104789e-01  0.00000000e+00 
 2.81972440e-05 -1.01862618e-06  6.00112789e-01  0.00000000e+00 
 3.01972440e-05  1.02790914e-06  6.00120789e-01  0.00000000e+00 
 3.21972440e-05 -1.01861858e-06  6.00128789e-01  0.00000000e+00 
 3.41972440e-05  1.02790154e-06  6.00136789e-01  0.00000000e+00 
 3.61972440e-05 -1.01861098e-06  6.00144789e-01  0.00000000e+00 
 3.81972440e-05  1.02789393e-06  6.00152789e-01  0.00000000e+00 
 4.01972440e-05 -1.01860338e-06  6.00160789e-01  0.00000000e+00 
 4.21972440e-05  1.02788633e-06  6.00168789e-01  0.00000000e+00 
 4.41972440e-05 -1.01859577e-06  6.00176789e-01  0.00000000e+00 
 4.61972440e-05  1.02787873e-06  6.00184789e-01  0.00000000e+00 
 4.81972440e-05 -1.01858817e-06  6.00192789e-01  0.00000000e+00 
 5.01972440e-05  1.02787113e-06  6.00200789e-01  0.00000000e+00 
 5.21972440e-05 -1.01858057e-06  6.00208789e-01  0.00000000e+00 
 5.41972440e-05  1.02786353e-06  6.00216789e-01  0.00000000e+00 
 5.61972440e-05 -1.01857297e-06  6.00224789e-01  0.00000000e+00 
 5.81972440e-05  1.02785593e-06  6.00232789e-01  0.00000000e+00 
 6.01972440e-05 -1.01856537e-06  6.00240789e-01  0.00000000e+00 
