 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  4.64350077e-09  1.50000000e+00  0.00000000e+00 
 1.00000000e-09  4.64378676e-09  1.50000000e+00  0.00000000e+00 
 2.00000000e-09  4.64378812e-09  1.50000001e+00  0.00000000e+00 
 4.00000000e-09  4.64378810e-09  1.50000002e+00  0.00000000e+00 
 8.00000000e-09  4.64378777e-09  1.50000003e+00  0.00000000e+00 
 1.60000000e-08  4.64378737e-09  1.50000006e+00  0.00000000e+00 
 3.20000000e-08  4.64378634e-09  1.50000013e+00  0.00000000e+00 
 6.40000000e-08  4.64378452e-09  1.50000026e+00  0.00000000e+00 
 1.00000000e-07  4.64378235e-09  1.50000040e+00  0.00000000e+00 
 1.00010000e-07  1.52943906e-05  1.50000040e+00  0.00000000e+00 
 1.00030000e-07 -7.12389220e-06  1.50000040e+00  0.00000000e+00 
 1.00070000e-07 -4.25334073e-05  1.50000040e+00  0.00000000e+00 
 1.00100000e-07 -1.59616874e-04  1.50000040e+00  0.00000000e+00 
 1.00108000e-07 -3.01171778e-04  1.50000040e+00  0.00000000e+00 
 1.00124000e-07  1.18393396e-03  1.50000040e+00  0.00000000e+00 
 1.00156000e-07  7.08073033e-03  1.50000040e+00  0.00000000e+00 
 1.00200086e-07 -4.41506383e-01  1.50000040e+00  0.00000000e+00 
 1.00247202e-07  4.07049895e-01  1.50000040e+00  0.00000000e+00 
 1.00308863e-07  1.58411465e+00  1.50000040e+00  0.00000000e+00 
 1.00399293e-07  1.82057605e+00  1.50000040e+00  0.00000000e+00 
 1.00492618e-07  1.80086338e+00  1.50000040e+00  0.00000000e+00 
 1.00678538e-07  1.79596050e+00  1.50000040e+00  0.00000000e+00 
 1.00913165e-07  1.80618315e+00  1.50000040e+00  0.00000000e+00 
 1.01335487e-07  1.79389093e+00  1.50000041e+00  0.00000000e+00 
 1.01996288e-07  1.80700049e+00  1.50000041e+00  0.00000000e+00 
 1.03042318e-07  1.79349044e+00  1.50000041e+00  0.00000000e+00 
 1.05134380e-07  1.80720295e+00  1.50000042e+00  0.00000000e+00 
 1.09318503e-07  1.79339957e+00  1.50000044e+00  0.00000000e+00 
 1.17169479e-07  1.80724784e+00  1.50000047e+00  0.00000000e+00 
 1.32871432e-07  1.79337688e+00  1.50000053e+00  0.00000000e+00 
 1.63325659e-07  1.80725925e+00  1.50000065e+00  0.00000000e+00 
 2.24234113e-07  1.79337114e+00  1.50000090e+00  0.00000000e+00 
 3.46051020e-07  1.80726213e+00  1.50000138e+00  0.00000000e+00 
 5.89684836e-07  1.79336971e+00  1.50000236e+00  0.00000000e+00 
 1.07695247e-06  1.80726285e+00  1.50000431e+00  0.00000000e+00 
 2.05148773e-06  1.79336936e+00  1.50000821e+00  0.00000000e+00 
 4.00055826e-06  1.80726303e+00  1.50001600e+00  0.00000000e+00 
 6.00055826e-06  1.79336866e+00  1.50002400e+00  0.00000000e+00 
 8.00055826e-06  1.80728730e+00  1.50003200e+00  0.00000000e+00 
 1.00005583e-05  1.79336854e+00  1.50004000e+00  0.00000000e+00 
 1.20005583e-05  1.80728742e+00  1.50004800e+00  0.00000000e+00 
 1.40005583e-05  1.79336843e+00  1.50005600e+00  0.00000000e+00 
 1.60005583e-05  1.80728753e+00  1.50006400e+00  0.00000000e+00 
 1.80005583e-05  1.79336831e+00  1.50007200e+00  0.00000000e+00 
 2.00005583e-05  1.80728764e+00  1.50008000e+00  0.00000000e+00 
 2.20005583e-05  1.79336820e+00  1.50008800e+00  0.00000000e+00 
 2.40005583e-05  1.80728776e+00  1.50009600e+00  0.00000000e+00 
 2.60005583e-05  1.79336809e+00  1.50010400e+00  0.00000000e+00 
 2.80005583e-05  1.80728787e+00  1.50011200e+00  0.00000000e+00 
 3.00005583e-05  1.79336797e+00  1.50012000e+00  0.00000000e+00 
 3.20005583e-05  1.80728799e+00  1.50012800e+00  0.00000000e+00 
 3.40005583e-05  1.79336786e+00  1.50013600e+00  0.00000000e+00 
 3.60005583e-05  1.80728810e+00  1.50014400e+00  0.00000000e+00 
 3.80005583e-05  1.79336774e+00  1.50015200e+00  0.00000000e+00 
 4.00005583e-05  1.80728822e+00  1.50016000e+00  0.00000000e+00 
 4.20005583e-05  1.79336763e+00  1.50016800e+00  0.00000000e+00 
 4.40005583e-05  1.80728833e+00  1.50017600e+00  0.00000000e+00 
 4.60005583e-05  1.79336752e+00  1.50018400e+00  0.00000000e+00 
 4.80005583e-05  1.80728844e+00  1.50019200e+00  0.00000000e+00 
 5.00005583e-05  1.79336740e+00  1.50020000e+00  0.00000000e+00 
 5.20005583e-05  1.80728856e+00  1.50020800e+00  0.00000000e+00 
 5.40005583e-05  1.79336729e+00  1.50021600e+00  0.00000000e+00 
 5.60005583e-05  1.80728867e+00  1.50022400e+00  0.00000000e+00 
 5.80005583e-05  1.79336718e+00  1.50023200e+00  0.00000000e+00 
 6.00005583e-05  1.80728879e+00  1.50024000e+00  0.00000000e+00 
 6.20005583e-05  1.79336706e+00  1.50024800e+00  0.00000000e+00 
 6.40005583e-05  1.80728890e+00  1.50025600e+00  0.00000000e+00 
 6.60005583e-05  1.79336695e+00  1.50026400e+00  0.00000000e+00 
 6.80005583e-05  1.80728901e+00  1.50027200e+00  0.00000000e+00 
 7.00005583e-05  1.79336684e+00  1.50028000e+00  0.00000000e+00 
 7.20005583e-05  1.80728913e+00  1.50028800e+00  0.00000000e+00 
 7.40005583e-05  1.79336672e+00  1.50029600e+00  0.00000000e+00 
 7.60005583e-05  1.80728924e+00  1.50030400e+00  0.00000000e+00 
 7.80005583e-05  1.79336661e+00  1.50031200e+00  0.00000000e+00 
 8.00005583e-05  1.80728936e+00  1.50032000e+00  0.00000000e+00 
 8.20005583e-05  1.79336650e+00  1.50032800e+00  0.00000000e+00 
 8.40005583e-05  1.80728947e+00  1.50033600e+00  0.00000000e+00 
 8.60005583e-05  1.79336638e+00  1.50034400e+00  0.00000000e+00 
 8.80005583e-05  1.80728958e+00  1.50035200e+00  0.00000000e+00 
 9.00005583e-05  1.79336627e+00  1.50036000e+00  0.00000000e+00 
 9.20005583e-05  1.80728970e+00  1.50036800e+00  0.00000000e+00 
 9.40005583e-05  1.79336616e+00  1.50037600e+00  0.00000000e+00 
 9.60005583e-05  1.80728981e+00  1.50038400e+00  0.00000000e+00 
 9.80005583e-05  1.79336604e+00  1.50039200e+00  0.00000000e+00 
 1.00000558e-04  1.80728992e+00  1.50040000e+00  0.00000000e+00 
 1.02000558e-04  1.79336593e+00  1.50040800e+00  0.00000000e+00 
 1.04000558e-04  1.80729004e+00  1.50041600e+00  0.00000000e+00 
 1.06000558e-04  1.79336582e+00  1.50042400e+00  0.00000000e+00 
 1.08000558e-04  1.80729015e+00  1.50043200e+00  0.00000000e+00 
 1.10000558e-04  1.79336571e+00  1.50044000e+00  0.00000000e+00 
 1.12000558e-04  1.80729027e+00  1.50044800e+00  0.00000000e+00 
 1.14000558e-04  1.79336559e+00  1.50045600e+00  0.00000000e+00 
 1.16000558e-04  1.80729038e+00  1.50046400e+00  0.00000000e+00 
 1.18000558e-04  1.79336548e+00  1.50047200e+00  0.00000000e+00 
 1.20000558e-04  1.80729049e+00  1.50048000e+00  0.00000000e+00 
 1.22000558e-04  1.79336537e+00  1.50048800e+00  0.00000000e+00 
 1.24000558e-04  1.80729061e+00  1.50049600e+00  0.00000000e+00 
 1.26000558e-04  1.79336525e+00  1.50050400e+00  0.00000000e+00 
 1.28000558e-04  1.80729072e+00  1.50051200e+00  0.00000000e+00 
 1.30000558e-04  1.79336514e+00  1.50052000e+00  0.00000000e+00 
 1.32000558e-04  1.80729083e+00  1.50052800e+00  0.00000000e+00 
 1.34000558e-04  1.79336503e+00  1.50053600e+00  0.00000000e+00 
 1.36000558e-04  1.80729095e+00  1.50054400e+00  0.00000000e+00 
 1.38000558e-04  1.79336492e+00  1.50055200e+00  0.00000000e+00 
 1.40000558e-04  1.80729106e+00  1.50056000e+00  0.00000000e+00 
 1.42000558e-04  1.79336480e+00  1.50056800e+00  0.00000000e+00 
 1.44000558e-04  1.80729117e+00  1.50057600e+00  0.00000000e+00 
 1.46000558e-04  1.79336469e+00  1.50058400e+00  0.00000000e+00 
 1.48000558e-04  1.80729129e+00  1.50059200e+00  0.00000000e+00 
 1.50000558e-04  1.79336458e+00  1.50060000e+00  0.00000000e+00 
 1.52000558e-04  1.80729140e+00  1.50060800e+00  0.00000000e+00 
 1.54000558e-04  1.79336446e+00  1.50061600e+00  0.00000000e+00 
 1.56000558e-04  1.80729151e+00  1.50062400e+00  0.00000000e+00 
 1.58000558e-04  1.79336435e+00  1.50063200e+00  0.00000000e+00 
 1.60000558e-04  1.80729163e+00  1.50064000e+00  0.00000000e+00 
 1.62000558e-04  1.79336424e+00  1.50064800e+00  0.00000000e+00 
 1.64000558e-04  1.80729174e+00  1.50065600e+00  0.00000000e+00 
 1.66000558e-04  1.79336413e+00  1.50066400e+00  0.00000000e+00 
 1.68000558e-04  1.80729185e+00  1.50067200e+00  0.00000000e+00 
 1.70000558e-04  1.79336401e+00  1.50068000e+00  0.00000000e+00 
 1.72000558e-04  1.80729196e+00  1.50068800e+00  0.00000000e+00 
 1.74000558e-04  1.79336390e+00  1.50069600e+00  0.00000000e+00 
 1.76000558e-04  1.80729208e+00  1.50070400e+00  0.00000000e+00 
 1.78000558e-04  1.79336379e+00  1.50071200e+00  0.00000000e+00 
 1.80000558e-04  1.80729219e+00  1.50072000e+00  0.00000000e+00 
 1.82000558e-04  1.79336368e+00  1.50072800e+00  0.00000000e+00 
