 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  4.64710305e-09  8.00000000e-01  0.00000000e+00 
 1.00000000e-09  4.64727688e-09  8.00000004e-01  0.00000000e+00 
 2.00000000e-09  4.64727778e-09  8.00000008e-01  0.00000000e+00 
 4.00000000e-09  4.64727778e-09  8.00000016e-01  0.00000000e+00 
 8.00000000e-09  4.64727761e-09  8.00000032e-01  0.00000000e+00 
 1.60000000e-08  4.64727738e-09  8.00000064e-01  0.00000000e+00 
 3.20000000e-08  4.64727678e-09  8.00000128e-01  0.00000000e+00 
 6.40000000e-08  4.64727581e-09  8.00000256e-01  0.00000000e+00 
 1.00000000e-07  4.64727462e-09  8.00000400e-01  0.00000000e+00 
 1.00010000e-07  1.57651152e-05  8.00000400e-01  0.00000000e+00 
 1.00030000e-07 -5.63672579e-06  8.00000400e-01  0.00000000e+00 
 1.00070000e-07 -1.22520403e-05  8.00000400e-01  0.00000000e+00 
 1.00100000e-07 -1.22114225e-05  8.00000400e-01  0.00000000e+00 
 1.00108000e-07  7.66074074e-06  8.00000400e-01  0.00000000e+00 
 1.00124000e-07  1.65044952e-05  8.00000400e-01  0.00000000e+00 
 1.00156000e-07 -5.83325671e-06  8.00000401e-01  0.00000000e+00 
 1.00220000e-07  4.54251331e-06  8.00000401e-01  0.00000000e+00 
 1.00348000e-07 -4.95079947e-06  8.00000401e-01  0.00000000e+00 
 1.00604000e-07 -1.32617982e-04  8.00000402e-01  0.00000000e+00 
 1.00974491e-07  1.37803306e+00  8.00000404e-01  0.00000000e+00 
 1.01327465e-07  1.85026032e+00  8.00000405e-01  0.00000000e+00 
 1.01738445e-07  1.56491605e+00  8.00000407e-01  0.00000000e+00 
 1.02423888e-07  1.79494387e+00  8.00000410e-01  0.00000000e+00 
 1.03112658e-07  1.60958418e+00  8.00000412e-01  0.00000000e+00 
 1.04346540e-07  1.77255081e+00  8.00000417e-01  0.00000000e+00 
 1.05963816e-07  1.62529158e+00  8.00000424e-01  0.00000000e+00 
 1.08429400e-07  1.76418462e+00  8.00000434e-01  0.00000000e+00 
 1.12292658e-07  1.63155965e+00  8.00000449e-01  0.00000000e+00 
 1.17962174e-07  1.76092341e+00  8.00000472e-01  0.00000000e+00 
 1.27006507e-07  1.63408519e+00  8.00000508e-01  0.00000000e+00 
 1.40768395e-07  1.75960110e+00  8.00000563e-01  0.00000000e+00 
 1.65519455e-07  1.63505279e+00  8.00000662e-01  0.00000000e+00 
 2.15021574e-07  1.75917089e+00  8.00000860e-01  0.00000000e+00 
 3.14025812e-07  1.63531028e+00  8.00001256e-01  0.00000000e+00 
 5.12034288e-07  1.75906404e+00  8.00002048e-01  0.00000000e+00 
 9.08051240e-07  1.63537400e+00  8.00003632e-01  0.00000000e+00 
 1.70008514e-06  1.75903739e+00  8.00006800e-01  0.00000000e+00 
 3.28415295e-06  1.63538990e+00  8.00013137e-01  0.00000000e+00 
 5.28415295e-06  1.75902944e+00  8.00021137e-01  0.00000000e+00 
 7.28415295e-06  1.63539424e+00  8.00029137e-01  0.00000000e+00 
 9.28415295e-06  1.75902242e+00  8.00037137e-01  0.00000000e+00 
 1.12841530e-05  1.63540260e+00  8.00045137e-01  0.00000000e+00 
 1.32841530e-05  1.75901775e+00  8.00053137e-01  0.00000000e+00 
 1.52841530e-05  1.63541096e+00  8.00061137e-01  0.00000000e+00 
 1.72841530e-05  1.75901072e+00  8.00069137e-01  0.00000000e+00 
 1.92841530e-05  1.63541932e+00  8.00077137e-01  0.00000000e+00 
 2.12841530e-05  1.75900370e+00  8.00085137e-01  0.00000000e+00 
 2.32841530e-05  1.63542767e+00  8.00093137e-01  0.00000000e+00 
 2.52841530e-05  1.75899668e+00  8.00101137e-01  0.00000000e+00 
 2.72841530e-05  1.63543603e+00  8.00109137e-01  0.00000000e+00 
 2.92841530e-05  1.75898967e+00  8.00117137e-01  0.00000000e+00 
 3.12841530e-05  1.63544438e+00  8.00125137e-01  0.00000000e+00 
 3.32841530e-05  1.75898265e+00  8.00133137e-01  0.00000000e+00 
 3.52841530e-05  1.63545273e+00  8.00141137e-01  0.00000000e+00 
 3.72841530e-05  1.75897563e+00  8.00149137e-01  0.00000000e+00 
 3.92841530e-05  1.63546108e+00  8.00157137e-01  0.00000000e+00 
 4.12841530e-05  1.75896862e+00  8.00165137e-01  0.00000000e+00 
 4.32841530e-05  1.63546943e+00  8.00173137e-01  0.00000000e+00 
 4.52841530e-05  1.75896160e+00  8.00181137e-01  0.00000000e+00 
 4.72841530e-05  1.63547777e+00  8.00189137e-01  0.00000000e+00 
 4.92841530e-05  1.75895459e+00  8.00197137e-01  0.00000000e+00 
 5.12841530e-05  1.63548612e+00  8.00205137e-01  0.00000000e+00 
 5.32841530e-05  1.75894758e+00  8.00213137e-01  0.00000000e+00 
 5.52841530e-05  1.63549446e+00  8.00221137e-01  0.00000000e+00 
 5.72841530e-05  1.75894057e+00  8.00229137e-01  0.00000000e+00 
 5.92841530e-05  1.63550280e+00  8.00237137e-01  0.00000000e+00 
 6.12841530e-05  1.75893356e+00  8.00245137e-01  0.00000000e+00 
 6.32841530e-05  1.63551115e+00  8.00253137e-01  0.00000000e+00 
 6.52841530e-05  1.75892655e+00  8.00261137e-01  0.00000000e+00 
 6.72841530e-05  1.63551948e+00  8.00269137e-01  0.00000000e+00 
 6.92841530e-05  1.75891955e+00  8.00277137e-01  0.00000000e+00 
 7.12841530e-05  1.63552782e+00  8.00285137e-01  0.00000000e+00 
 7.32841530e-05  1.75891254e+00  8.00293137e-01  0.00000000e+00 
 7.52841530e-05  1.63553616e+00  8.00301137e-01  0.00000000e+00 
 7.72841530e-05  1.75890553e+00  8.00309137e-01  0.00000000e+00 
 7.92841530e-05  1.63554450e+00  8.00317137e-01  0.00000000e+00 
 8.12841530e-05  1.75889853e+00  8.00325137e-01  0.00000000e+00 
 8.32841530e-05  1.63555283e+00  8.00333137e-01  0.00000000e+00 
 8.52841530e-05  1.75889152e+00  8.00341137e-01  0.00000000e+00 
 8.72841530e-05  1.63556116e+00  8.00349137e-01  0.00000000e+00 
 8.92841530e-05  1.75888452e+00  8.00357137e-01  0.00000000e+00 
 9.12841530e-05  1.63556950e+00  8.00365137e-01  0.00000000e+00 
 9.32841530e-05  1.75887752e+00  8.00373137e-01  0.00000000e+00 
 9.52841530e-05  1.63557783e+00  8.00381137e-01  0.00000000e+00 
 9.72841530e-05  1.75887052e+00  8.00389137e-01  0.00000000e+00 
 9.92841530e-05  1.63558616e+00  8.00397137e-01  0.00000000e+00 
 1.01284153e-04  1.75886351e+00  8.00405137e-01  0.00000000e+00 
 1.03284153e-04  1.63559449e+00  8.00413137e-01  0.00000000e+00 
 1.05284153e-04  1.75885651e+00  8.00421137e-01  0.00000000e+00 
 1.07284153e-04  1.63560282e+00  8.00429137e-01  0.00000000e+00 
 1.09284153e-04  1.75884951e+00  8.00437137e-01  0.00000000e+00 
 1.11284153e-04  1.63561115e+00  8.00445137e-01  0.00000000e+00 
 1.13284153e-04  1.75884251e+00  8.00453137e-01  0.00000000e+00 
 1.15284153e-04  1.63561947e+00  8.00461137e-01  0.00000000e+00 
 1.17284153e-04  1.75883551e+00  8.00469137e-01  0.00000000e+00 
 1.19284153e-04  1.63562780e+00  8.00477137e-01  0.00000000e+00 
