 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  1.79999994e+00  2.00000000e-01  0.00000000e+00 
 1.00000000e-09  1.79999994e+00  2.00000004e-01  0.00000000e+00 
 2.00000000e-09  1.79999994e+00  2.00000008e-01  0.00000000e+00 
 4.00000000e-09  1.79999994e+00  2.00000016e-01  0.00000000e+00 
 8.00000000e-09  1.79999994e+00  2.00000032e-01  0.00000000e+00 
 1.60000000e-08  1.79999994e+00  2.00000064e-01  0.00000000e+00 
 3.20000000e-08  1.79999994e+00  2.00000128e-01  0.00000000e+00 
 6.40000000e-08  1.79999994e+00  2.00000256e-01  0.00000000e+00 
 1.00000000e-07  1.79999994e+00  2.00000400e-01  0.00000000e+00 
 1.00010000e-07  1.80025584e+00  2.00000400e-01  0.00000000e+00 
 1.00030000e-07  1.80040674e+00  2.00000400e-01  0.00000000e+00 
 1.00070000e-07  1.79620237e+00  2.00000400e-01  0.00000000e+00 
 1.00100000e-07  1.79268485e+00  2.00000400e-01  0.00000000e+00 
 1.00107637e-07  1.79731460e+00  2.00000400e-01  0.00000000e+00 
 1.00122911e-07  1.81026514e+00  2.00000400e-01  0.00000000e+00 
 1.00153460e-07  1.83407512e+00  2.00000401e-01  0.00000000e+00 
 1.00214557e-07  1.84124875e+00  2.00000401e-01  0.00000000e+00 
 1.00287423e-07  1.79866609e+00  2.00000401e-01  0.00000000e+00 
 1.00433157e-07  1.77313214e+00  2.00000402e-01  0.00000000e+00 
 1.00614969e-07  1.80609033e+00  2.00000402e-01  0.00000000e+00 
 1.00928256e-07  1.79672376e+00  2.00000404e-01  0.00000000e+00 
 1.01355176e-07  1.80214706e+00  2.00000405e-01  0.00000000e+00 
 1.02114283e-07  1.79829524e+00  2.00000408e-01  0.00000000e+00 
 1.03632496e-07  1.80154276e+00  2.00000415e-01  0.00000000e+00 
 1.06668923e-07  1.79854796e+00  2.00000427e-01  0.00000000e+00 
 1.12741778e-07  1.80142225e+00  2.00000451e-01  0.00000000e+00 
 1.24887486e-07  1.79860192e+00  2.00000500e-01  0.00000000e+00 
 1.49178903e-07  1.80139262e+00  2.00000597e-01  0.00000000e+00 
 1.97761737e-07  1.79861439e+00  2.00000791e-01  0.00000000e+00 
 2.94927406e-07  1.80138535e+00  2.00001180e-01  0.00000000e+00 
 4.89258742e-07  1.79861776e+00  2.00001957e-01  0.00000000e+00 
 8.77921415e-07  1.80138366e+00  2.00003512e-01  0.00000000e+00 
 1.65524676e-06  1.79861860e+00  2.00006621e-01  0.00000000e+00 
 3.20989745e-06  1.80138323e+00  2.00012840e-01  0.00000000e+00 
 5.20989745e-06  1.79861886e+00  2.00020840e-01  0.00000000e+00 
 7.20989745e-06  1.80138301e+00  2.00028840e-01  0.00000000e+00 
 9.20989745e-06  1.79861908e+00  2.00036840e-01  0.00000000e+00 
 1.12098975e-05  1.80138279e+00  2.00044840e-01  0.00000000e+00 
 1.32098975e-05  1.79861930e+00  2.00052840e-01  0.00000000e+00 
 1.52098975e-05  1.80138257e+00  2.00060840e-01  0.00000000e+00 
 1.72098975e-05  1.79861952e+00  2.00068840e-01  0.00000000e+00 
 1.92098975e-05  1.80138235e+00  2.00076840e-01  0.00000000e+00 
 2.12098975e-05  1.79861974e+00  2.00084840e-01  0.00000000e+00 
 2.32098975e-05  1.80138213e+00  2.00092840e-01  0.00000000e+00 
 2.52098975e-05  1.79861996e+00  2.00100840e-01  0.00000000e+00 
 2.72098975e-05  1.80138191e+00  2.00108840e-01  0.00000000e+00 
 2.92098975e-05  1.79862017e+00  2.00116840e-01  0.00000000e+00 
 3.12098975e-05  1.80138169e+00  2.00124840e-01  0.00000000e+00 
 3.32098975e-05  1.79862039e+00  2.00132840e-01  0.00000000e+00 
 3.52098975e-05  1.80138147e+00  2.00140840e-01  0.00000000e+00 
