 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  2.67657754e-09  6.00000000e-01  0.00000000e+00 
 1.00000000e-09  2.67657831e-09  6.00000004e-01  0.00000000e+00 
 2.00000000e-09  2.67657762e-09  6.00000008e-01  0.00000000e+00 
 4.00000000e-09  2.67657748e-09  6.00000016e-01  0.00000000e+00 
 8.00000000e-09  2.67657753e-09  6.00000032e-01  0.00000000e+00 
 1.60000000e-08  2.67657749e-09  6.00000064e-01  0.00000000e+00 
 3.20000000e-08  2.67657753e-09  6.00000128e-01  0.00000000e+00 
 6.40000000e-08  2.67657744e-09  6.00000256e-01  0.00000000e+00 
 1.00000000e-07  2.67657752e-09  6.00000400e-01  0.00000000e+00 
 1.00010000e-07  6.11412879e-05  6.00000400e-01  0.00000000e+00 
 1.00030000e-07  2.37475164e-06  6.00000400e-01  0.00000000e+00 
 1.00070000e-07 -5.82075898e-04  6.00000400e-01  0.00000000e+00 
 1.00100000e-07 -3.30208165e-04  6.00000400e-01  0.00000000e+00 
 1.00107636e-07  8.55281221e-04  6.00000400e-01  0.00000000e+00 
 1.00122909e-07  2.67622425e-03  6.00000400e-01  0.00000000e+00 
 1.00153454e-07  1.87404029e-03  6.00000401e-01  0.00000000e+00 
 1.00214544e-07 -4.59554587e-04  6.00000401e-01  0.00000000e+00 
 1.00291461e-07 -1.04597326e-01  6.00000401e-01  0.00000000e+00 
 1.00398860e-07  8.18884875e-01  6.00000402e-01  0.00000000e+00 
 1.00514748e-07  1.66754630e+00  6.00000402e-01  0.00000000e+00 
 1.00665211e-07  1.79744576e+00  6.00000403e-01  0.00000000e+00 
 1.00953452e-07  1.81213954e+00  6.00000404e-01  0.00000000e+00 
 1.01219983e-07  1.78474740e+00  6.00000405e-01  0.00000000e+00 
 1.01753046e-07  1.81644730e+00  6.00000407e-01  0.00000000e+00 
 1.02819171e-07  1.78393141e+00  6.00000411e-01  0.00000000e+00 
 1.04638518e-07  1.81665037e+00  6.00000419e-01  0.00000000e+00 
 1.08277211e-07  1.78384778e+00  6.00000433e-01  0.00000000e+00 
 1.15554597e-07  1.81667419e+00  6.00000462e-01  0.00000000e+00 
 1.30109370e-07  1.78383469e+00  6.00000520e-01  0.00000000e+00 
 1.59218916e-07  1.81667828e+00  6.00000637e-01  0.00000000e+00 
 2.17438008e-07  1.78383186e+00  6.00000870e-01  0.00000000e+00 
 3.33876192e-07  1.81667919e+00  6.00001336e-01  0.00000000e+00 
 5.66752559e-07  1.78383118e+00  6.00002267e-01  0.00000000e+00 
 1.03250529e-06  1.81667941e+00  6.00004130e-01  0.00000000e+00 
 1.96401076e-06  1.78383101e+00  6.00007856e-01  0.00000000e+00 
 3.82702170e-06  1.81667946e+00  6.00015308e-01  0.00000000e+00 
 5.82702170e-06  1.78383096e+00  6.00023308e-01  0.00000000e+00 
 7.82702170e-06  1.81667949e+00  6.00031308e-01  0.00000000e+00 
 9.82702170e-06  1.78383091e+00  6.00039308e-01  0.00000000e+00 
 1.18270217e-05  1.81667953e+00  6.00047308e-01  0.00000000e+00 
 1.38270217e-05  1.78383085e+00  6.00055308e-01  0.00000000e+00 
 1.58270217e-05  1.81667956e+00  6.00063308e-01  0.00000000e+00 
 1.78270217e-05  1.78383080e+00  6.00071308e-01  0.00000000e+00 
 1.98270217e-05  1.81667960e+00  6.00079308e-01  0.00000000e+00 
 2.18270217e-05  1.78383075e+00  6.00087308e-01  0.00000000e+00 
 2.38270217e-05  1.81667963e+00  6.00095308e-01  0.00000000e+00 
 2.58270217e-05  1.78383070e+00  6.00103308e-01  0.00000000e+00 
 2.78270217e-05  1.81667966e+00  6.00111308e-01  0.00000000e+00 
 2.98270217e-05  1.78383064e+00  6.00119308e-01  0.00000000e+00 
 3.18270217e-05  1.81667970e+00  6.00127308e-01  0.00000000e+00 
 3.38270217e-05  1.78383059e+00  6.00135308e-01  0.00000000e+00 
 3.58270217e-05  1.81667973e+00  6.00143308e-01  0.00000000e+00 
 3.78270217e-05  1.78383054e+00  6.00151308e-01  0.00000000e+00 
 3.98270217e-05  1.81667977e+00  6.00159308e-01  0.00000000e+00 
 4.18270217e-05  1.78383049e+00  6.00167308e-01  0.00000000e+00 
 4.38270217e-05  1.81667980e+00  6.00175308e-01  0.00000000e+00 
 4.58270217e-05  1.78383044e+00  6.00183308e-01  0.00000000e+00 
 4.78270217e-05  1.81667983e+00  6.00191308e-01  0.00000000e+00 
 4.98270217e-05  1.78383038e+00  6.00199308e-01  0.00000000e+00 
