 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  1.79999999e+00 -4.00000000e-01  4.00000000e-01 
 2.00000000e-11  1.79999999e+00 -4.00000200e-01  4.00000200e-01 
 4.00000000e-11  1.79999999e+00 -4.00000400e-01  4.00000400e-01 
 8.00000000e-11  1.79999999e+00 -4.00000800e-01  4.00000800e-01 
 1.60000000e-10  1.79999999e+00 -4.00001600e-01  4.00001600e-01 
 3.20000000e-10  1.79999999e+00 -4.00003200e-01  4.00003200e-01 
 6.40000000e-10  1.79999999e+00 -4.00006400e-01  4.00006400e-01 
 1.28000000e-09  1.79999999e+00 -4.00012800e-01  4.00012800e-01 
 2.56000000e-09  1.79999999e+00 -4.00025600e-01  4.00025600e-01 
 4.56000000e-09  1.79999999e+00 -4.00045600e-01  4.00045600e-01 
 6.56000000e-09  1.79999999e+00 -4.00065600e-01  4.00065600e-01 
 8.56000000e-09  1.79999999e+00 -4.00085600e-01  4.00085600e-01 
 1.05600000e-08  1.79999999e+00 -4.00105600e-01  4.00105600e-01 
 1.25600000e-08  1.79999999e+00 -4.00125600e-01  4.00125600e-01 
 1.45600000e-08  1.79999999e+00 -4.00145600e-01  4.00145600e-01 
 1.65600000e-08  1.79999999e+00 -4.00165600e-01  4.00165600e-01 
 1.85600000e-08  1.79999999e+00 -4.00185600e-01  4.00185600e-01 
 2.05600000e-08  1.79999999e+00 -4.00205600e-01  4.00205600e-01 
 2.25600000e-08  1.79999999e+00 -4.00225600e-01  4.00225600e-01 
 2.45600000e-08  1.79999999e+00 -4.00245600e-01  4.00245600e-01 
 2.65600000e-08  1.79999999e+00 -4.00265600e-01  4.00265600e-01 
 2.85600000e-08  1.79999999e+00 -4.00285600e-01  4.00285600e-01 
 3.05600000e-08  1.79999999e+00 -4.00305600e-01  4.00305600e-01 
 3.25600000e-08  1.79999999e+00 -4.00325600e-01  4.00325600e-01 
 3.45600000e-08  1.79999999e+00 -4.00345600e-01  4.00345600e-01 
 3.65600000e-08  1.79999999e+00 -4.00365600e-01  4.00365600e-01 
 3.85600000e-08  1.79999999e+00 -4.00385600e-01  4.00385600e-01 
 4.05600000e-08  1.79999999e+00 -4.00405600e-01  4.00405600e-01 
 4.25600000e-08  1.79999999e+00 -4.00425600e-01  4.00425600e-01 
 4.45600000e-08  1.79999999e+00 -4.00445600e-01  4.00445600e-01 
 4.65600000e-08  1.79999999e+00 -4.00465600e-01  4.00465600e-01 
 4.85600000e-08  1.79999999e+00 -4.00485600e-01  4.00485600e-01 
 5.05600000e-08  1.79999999e+00 -4.00505600e-01  4.00505600e-01 
 5.25600000e-08  1.79999999e+00 -4.00525600e-01  4.00525600e-01 
 5.45600000e-08  1.79999999e+00 -4.00545600e-01  4.00545600e-01 
 5.65600000e-08  1.79999999e+00 -4.00565600e-01  4.00565600e-01 
 5.85600000e-08  1.79999999e+00 -4.00585600e-01  4.00585600e-01 
 6.05600000e-08  1.79999999e+00 -4.00605600e-01  4.00605600e-01 
 6.25600000e-08  1.79999999e+00 -4.00625600e-01  4.00625600e-01 
