 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  4.64350387e-09  2.00000000e-01  0.00000000e+00 
 1.00000000e-09  4.64364973e-09  2.00000004e-01  0.00000000e+00 
 2.00000000e-09  4.64365041e-09  2.00000008e-01  0.00000000e+00 
 4.00000000e-09  4.64365035e-09  2.00000016e-01  0.00000000e+00 
 8.00000000e-09  4.64365019e-09  2.00000032e-01  0.00000000e+00 
 1.60000000e-08  4.64364999e-09  2.00000064e-01  0.00000000e+00 
 3.20000000e-08  4.64364944e-09  2.00000128e-01  0.00000000e+00 
 6.40000000e-08  4.64364858e-09  2.00000256e-01  0.00000000e+00 
 1.00000000e-07  4.64364746e-09  2.00000400e-01  0.00000000e+00 
 1.00010000e-07  1.32906927e-05  2.00000400e-01  0.00000000e+00 
 1.00030000e-07 -7.29762186e-06  2.00000400e-01  0.00000000e+00 
 1.00070000e-07 -5.83272671e-06  2.00000400e-01  0.00000000e+00 
 1.00100000e-07 -3.19615541e-06  2.00000400e-01  0.00000000e+00 
 1.00108000e-07  3.62820103e-06  2.00000400e-01  0.00000000e+00 
 1.00124000e-07  7.51287396e-06  2.00000400e-01  0.00000000e+00 
 1.00156000e-07 -1.35128268e-06  2.00000401e-01  0.00000000e+00 
 1.00220000e-07  1.26072318e-06  2.00000401e-01  0.00000000e+00 
 1.00348000e-07 -1.32538342e-06  2.00000401e-01  0.00000000e+00 
 1.00604000e-07  1.29287632e-06  2.00000402e-01  0.00000000e+00 
 1.01116000e-07 -1.26440944e-06  2.00000404e-01  0.00000000e+00 
 1.02140000e-07  1.26319838e-06  2.00000409e-01  0.00000000e+00 
 1.04188000e-07 -1.24861971e-06  2.00000417e-01  0.00000000e+00 
 1.08284000e-07  1.25523325e-06  2.00000433e-01  0.00000000e+00 
 1.16476000e-07 -1.24460356e-06  2.00000466e-01  0.00000000e+00 
 1.32860000e-07  1.25321872e-06  2.00000531e-01  0.00000000e+00 
 1.65628000e-07 -1.24359451e-06  2.00000663e-01  0.00000000e+00 
 2.31164000e-07  1.25271377e-06  2.00000925e-01  0.00000000e+00 
 3.62236000e-07 -1.24334193e-06  2.00001449e-01  0.00000000e+00 
 6.24380000e-07  1.25258744e-06  2.00002498e-01  0.00000000e+00 
 1.14866800e-06 -1.24327879e-06  2.00004595e-01  0.00000000e+00 
 2.19724400e-06  1.25255582e-06  2.00008789e-01  0.00000000e+00 
 4.19724400e-06 -1.24326279e-06  2.00016789e-01  0.00000000e+00 
 6.19724400e-06  1.25254473e-06  2.00024789e-01  0.00000000e+00 
 8.19724400e-06 -1.24325179e-06  2.00032789e-01  0.00000000e+00 
 1.01972440e-05  1.25253367e-06  2.00040789e-01  0.00000000e+00 
 1.21972440e-05 -1.24324076e-06  2.00048789e-01  0.00000000e+00 
 1.41972440e-05  1.25252262e-06  2.00056789e-01  0.00000000e+00 
 1.61972440e-05 -1.24322972e-06  2.00064789e-01  0.00000000e+00 
 1.81972440e-05  1.25251157e-06  2.00072789e-01  0.00000000e+00 
 2.01972440e-05 -1.24321869e-06  2.00080789e-01  0.00000000e+00 
 2.21972440e-05  1.25250053e-06  2.00088789e-01  0.00000000e+00 
 2.41972440e-05 -1.24320765e-06  2.00096789e-01  0.00000000e+00 
 2.61972440e-05  1.25248949e-06  2.00104789e-01  0.00000000e+00 
 2.81972440e-05 -1.24319661e-06  2.00112789e-01  0.00000000e+00 
 3.01972440e-05  1.25247845e-06  2.00120789e-01  0.00000000e+00 
 3.21972440e-05 -1.24318556e-06  2.00128789e-01  0.00000000e+00 
 3.41972440e-05  1.25246740e-06  2.00136789e-01  0.00000000e+00 
 3.61972440e-05 -1.24317452e-06  2.00144789e-01  0.00000000e+00 
 3.81972440e-05  1.25245636e-06  2.00152789e-01  0.00000000e+00 
 4.01972440e-05 -1.24316348e-06  2.00160789e-01  0.00000000e+00 
 4.21972440e-05  1.25244532e-06  2.00168789e-01  0.00000000e+00 
 4.41972440e-05 -1.24315244e-06  2.00176789e-01  0.00000000e+00 
 4.61972440e-05  1.25243428e-06  2.00184789e-01  0.00000000e+00 
 4.81972440e-05 -1.24314140e-06  2.00192789e-01  0.00000000e+00 
 5.01972440e-05  1.25242323e-06  2.00200789e-01  0.00000000e+00 
 5.21972440e-05 -1.24313035e-06  2.00208789e-01  0.00000000e+00 
 5.41972440e-05  1.25241219e-06  2.00216789e-01  0.00000000e+00 
 5.61972440e-05 -1.24311931e-06  2.00224789e-01  0.00000000e+00 
 5.81972440e-05  1.25240115e-06  2.00232789e-01  0.00000000e+00 
 6.01972440e-05 -1.24310827e-06  2.00240789e-01  0.00000000e+00 
 6.21972440e-05  1.25239010e-06  2.00248789e-01  0.00000000e+00 
 6.41972440e-05 -1.24309722e-06  2.00256789e-01  0.00000000e+00 
 6.61972440e-05  1.25237906e-06  2.00264789e-01  0.00000000e+00 
 6.81972440e-05 -1.24308618e-06  2.00272789e-01  0.00000000e+00 
 7.01972440e-05  1.25236802e-06  2.00280789e-01  0.00000000e+00 
 7.21972440e-05 -1.24307513e-06  2.00288789e-01  0.00000000e+00 
 7.41972440e-05  1.25235697e-06  2.00296789e-01  0.00000000e+00 
 7.61972440e-05 -1.24306409e-06  2.00304789e-01  0.00000000e+00 
 7.81972440e-05  1.25234593e-06  2.00312789e-01  0.00000000e+00 
 8.01972440e-05 -1.24305305e-06  2.00320789e-01  0.00000000e+00 
 8.21972440e-05  1.25233488e-06  2.00328789e-01  0.00000000e+00 
 8.41972440e-05 -1.24304200e-06  2.00336789e-01  0.00000000e+00 
 8.61972440e-05  1.25232384e-06  2.00344789e-01  0.00000000e+00 
 8.81972440e-05 -1.24303096e-06  2.00352789e-01  0.00000000e+00 
 9.01972440e-05  1.25231279e-06  2.00360789e-01  0.00000000e+00 
 9.21972440e-05 -1.24301991e-06  2.00368789e-01  0.00000000e+00 
 9.41972440e-05  1.25230175e-06  2.00376789e-01  0.00000000e+00 
 9.61972440e-05 -1.24300886e-06  2.00384789e-01  0.00000000e+00 
 9.81972440e-05  1.25229070e-06  2.00392789e-01  0.00000000e+00 
 1.00197244e-04 -1.24299782e-06  2.00400789e-01  0.00000000e+00 
 1.02197244e-04  1.25227966e-06  2.00408789e-01  0.00000000e+00 
 1.04197244e-04 -1.24298677e-06  2.00416789e-01  0.00000000e+00 
 1.06197244e-04  1.25226861e-06  2.00424789e-01  0.00000000e+00 
 1.08197244e-04 -1.24297573e-06  2.00432789e-01  0.00000000e+00 
 1.10197244e-04  1.25225756e-06  2.00440789e-01  0.00000000e+00 
 1.12197244e-04 -1.24296468e-06  2.00448789e-01  0.00000000e+00 
 1.14197244e-04  1.25224652e-06  2.00456789e-01  0.00000000e+00 
 1.16197244e-04 -1.24295363e-06  2.00464789e-01  0.00000000e+00 
 1.18197244e-04  1.25223547e-06  2.00472789e-01  0.00000000e+00 
 1.20197244e-04 -1.24294259e-06  2.00480789e-01  0.00000000e+00 
 1.22197244e-04  1.25222442e-06  2.00488789e-01  0.00000000e+00 
 1.24197244e-04 -1.24293154e-06  2.00496789e-01  0.00000000e+00 
 1.26197244e-04  1.25221338e-06  2.00504789e-01  0.00000000e+00 
 1.28197244e-04 -1.24292049e-06  2.00512789e-01  0.00000000e+00 
 1.30197244e-04  1.25220233e-06  2.00520789e-01  0.00000000e+00 
 1.32197244e-04 -1.24290944e-06  2.00528789e-01  0.00000000e+00 
 1.34197244e-04  1.25219128e-06  2.00536789e-01  0.00000000e+00 
 1.36197244e-04 -1.24289840e-06  2.00544789e-01  0.00000000e+00 
 1.38197244e-04  1.25218023e-06  2.00552789e-01  0.00000000e+00 
 1.40197244e-04 -1.24288735e-06  2.00560789e-01  0.00000000e+00 
 1.42197244e-04  1.25216919e-06  2.00568789e-01  0.00000000e+00 
 1.44197244e-04 -1.24287630e-06  2.00576789e-01  0.00000000e+00 
 1.46197244e-04  1.25215814e-06  2.00584789e-01  0.00000000e+00 
 1.48197244e-04 -1.24286525e-06  2.00592789e-01  0.00000000e+00 
 1.50197244e-04  1.25214709e-06  2.00600789e-01  0.00000000e+00 
 1.52197244e-04 -1.24285420e-06  2.00608789e-01  0.00000000e+00 
 1.54197244e-04  1.25213604e-06  2.00616789e-01  0.00000000e+00 
 1.56197244e-04 -1.24284315e-06  2.00624789e-01  0.00000000e+00 
 1.58197244e-04  1.25212499e-06  2.00632789e-01  0.00000000e+00 
 1.60197244e-04 -1.24283210e-06  2.00640789e-01  0.00000000e+00 
 1.62197244e-04  1.25211394e-06  2.00648789e-01  0.00000000e+00 
 1.64197244e-04 -1.24282105e-06  2.00656789e-01  0.00000000e+00 
 1.66197244e-04  1.25210289e-06  2.00664789e-01  0.00000000e+00 
 1.68197244e-04 -1.24281000e-06  2.00672789e-01  0.00000000e+00 
 1.70197244e-04  1.25209184e-06  2.00680789e-01  0.00000000e+00 
 1.72197244e-04 -1.24279895e-06  2.00688789e-01  0.00000000e+00 
 1.74197244e-04  1.25208079e-06  2.00696789e-01  0.00000000e+00 
 1.76197244e-04 -1.24278790e-06  2.00704789e-01  0.00000000e+00 
 1.78197244e-04  1.25206974e-06  2.00712789e-01  0.00000000e+00 
 1.80197244e-04 -1.24277685e-06  2.00720789e-01  0.00000000e+00 
 1.82197244e-04  1.25205869e-06  2.00728789e-01  0.00000000e+00 
 1.84197244e-04 -1.24276580e-06  2.00736789e-01  0.00000000e+00 
 1.86197244e-04  1.25204764e-06  2.00744789e-01  0.00000000e+00 
 1.88197244e-04 -1.24275475e-06  2.00752789e-01  0.00000000e+00 
 1.90197244e-04  1.25203659e-06  2.00760789e-01  0.00000000e+00 
 1.92197244e-04 -1.24274370e-06  2.00768789e-01  0.00000000e+00 
 1.94197244e-04  1.25202554e-06  2.00776789e-01  0.00000000e+00 
 1.96197244e-04 -1.24273265e-06  2.00784789e-01  0.00000000e+00 
 1.98197244e-04  1.25201448e-06  2.00792789e-01  0.00000000e+00 
 2.00000000e-04 -1.24272099e-06  2.00800000e-01  0.00000000e+00 
 2.00200000e-04  4.63090724e-09 -9.91992000e-02  3.00000000e-01 
 2.00600000e-04  4.65610767e-09 -9.91976000e-02  3.00000000e-01 
 2.01230798e-04  4.63090615e-09 -9.91950768e-02  3.00000000e-01 
 2.01896869e-04  4.65610821e-09 -9.91924125e-02  3.00000000e-01 
 2.03229011e-04  4.63090583e-09 -9.91870840e-02  3.00000000e-01 
 2.05229011e-04  4.65610829e-09 -9.91790840e-02  3.00000000e-01 
 2.07229011e-04  4.63090584e-09 -9.91710840e-02  3.00000000e-01 
 2.09229011e-04  4.65610832e-09 -9.91630840e-02  3.00000000e-01 
 2.11229011e-04  4.63090584e-09 -9.91550840e-02  3.00000000e-01 
 2.13229011e-04  4.65610829e-09 -9.91470840e-02  3.00000000e-01 
 2.15229011e-04  4.63090590e-09 -9.91390840e-02  3.00000000e-01 
 2.17229011e-04  4.65610815e-09 -9.91310840e-02  3.00000000e-01 
 2.19229011e-04  4.63090602e-09 -9.91230840e-02  3.00000000e-01 
 2.21229011e-04  4.65610805e-09 -9.91150840e-02  3.00000000e-01 
 2.23229011e-04  4.63090620e-09 -9.91070840e-02  3.00000000e-01 
 2.25229011e-04  4.65610786e-09 -9.90990840e-02  3.00000000e-01 
 2.27229011e-04  4.63090635e-09 -9.90910840e-02  3.00000000e-01 
 2.29229011e-04  4.65610767e-09 -9.90830840e-02  3.00000000e-01 
 2.31229011e-04  4.63090663e-09 -9.90750840e-02  3.00000000e-01 
 2.33229011e-04  4.65610737e-09 -9.90670840e-02  3.00000000e-01 
 2.35229011e-04  4.63090691e-09 -9.90590840e-02  3.00000000e-01 
 2.37229011e-04  4.65610699e-09 -9.90510840e-02  3.00000000e-01 
 2.39229011e-04  4.63090730e-09 -9.90430840e-02  3.00000000e-01 
 2.41229011e-04  4.65610665e-09 -9.90350840e-02  3.00000000e-01 
 2.43229011e-04  4.63090774e-09 -9.90270840e-02  3.00000000e-01 
 2.45229011e-04  4.65610617e-09 -9.90190840e-02  3.00000000e-01 
 2.47229011e-04  4.63090818e-09 -9.90110840e-02  3.00000000e-01 
 2.49229011e-04  4.65610570e-09 -9.90030840e-02  3.00000000e-01 
 2.51229011e-04  4.63090868e-09 -9.89950840e-02  3.00000000e-01 
 2.53229011e-04  4.65610517e-09 -9.89870840e-02  3.00000000e-01 
 2.55229011e-04  4.63090928e-09 -9.89790840e-02  3.00000000e-01 
 2.57229011e-04  4.65610461e-09 -9.89710840e-02  3.00000000e-01 
 2.59229011e-04  4.63090989e-09 -9.89630840e-02  3.00000000e-01 
 2.61229011e-04  4.65610391e-09 -9.89550840e-02  3.00000000e-01 
 2.63229011e-04  4.63091055e-09 -9.89470840e-02  3.00000000e-01 
 2.65229011e-04  4.65610328e-09 -9.89390840e-02  3.00000000e-01 
 2.67229011e-04  4.63091127e-09 -9.89310840e-02  3.00000000e-01 
 2.69229011e-04  4.65610254e-09 -9.89230840e-02  3.00000000e-01 
 2.71229011e-04  4.63091203e-09 -9.89150840e-02  3.00000000e-01 
 2.73229011e-04  4.65610174e-09 -9.89070840e-02  3.00000000e-01 
 2.75229011e-04  4.63091280e-09 -9.88990840e-02  3.00000000e-01 
