 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  4.64350238e-09  5.00000000e-01  0.00000000e+00 
 1.00000000e-09  4.64371307e-09  5.00000004e-01  0.00000000e+00 
 2.00000000e-09  4.64371414e-09  5.00000008e-01  0.00000000e+00 
 4.00000000e-09  4.64371408e-09  5.00000016e-01  0.00000000e+00 
 8.00000000e-09  4.64371382e-09  5.00000032e-01  0.00000000e+00 
 1.60000000e-08  4.64371352e-09  5.00000064e-01  0.00000000e+00 
 3.20000000e-08  4.64371282e-09  5.00000128e-01  0.00000000e+00 
 6.40000000e-08  4.64371144e-09  5.00000256e-01  0.00000000e+00 
 1.00000000e-07  4.64370985e-09  5.00000400e-01  0.00000000e+00 
 1.00010000e-07  1.37173192e-05  5.00000400e-01  0.00000000e+00 
 1.00030000e-07 -7.20537387e-06  5.00000400e-01  0.00000000e+00 
 1.00070000e-07 -6.17304687e-06  5.00000400e-01  0.00000000e+00 
 1.00100000e-07 -3.54190364e-06  5.00000400e-01  0.00000000e+00 
 1.00108000e-07  3.07410455e-06  5.00000400e-01  0.00000000e+00 
 1.00124000e-07  7.44326384e-06  5.00000400e-01  0.00000000e+00 
 1.00156000e-07 -8.07914468e-07  5.00000401e-01  0.00000000e+00 
 1.00220000e-07  1.04921251e-06  5.00000401e-01  0.00000000e+00 
 1.00348000e-07 -1.13412928e-06  5.00000401e-01  0.00000000e+00 
 1.00604000e-07  1.08201803e-06  5.00000402e-01  0.00000000e+00 
 1.01116000e-07 -1.04777818e-06  5.00000404e-01  0.00000000e+00 
 1.02140000e-07  1.04417410e-06  5.00000409e-01  0.00000000e+00 
 1.04188000e-07 -1.02843439e-06  5.00000417e-01  0.00000000e+00 
 1.08284000e-07  1.03447588e-06  5.00000433e-01  0.00000000e+00 
 1.16476000e-07 -1.02356113e-06  5.00000466e-01  0.00000000e+00 
 1.32860000e-07  1.03203489e-06  5.00000531e-01  0.00000000e+00 
 1.65628000e-07 -1.02233935e-06  5.00000663e-01  0.00000000e+00 
 2.31164000e-07  1.03142368e-06  5.00000925e-01  0.00000000e+00 
 3.62236000e-07 -1.02203367e-06  5.00001449e-01  0.00000000e+00 
 6.24380000e-07  1.03127081e-06  5.00002498e-01  0.00000000e+00 
 1.14866800e-06 -1.02195727e-06  5.00004595e-01  0.00000000e+00 
 2.19724400e-06  1.03123254e-06  5.00008789e-01  0.00000000e+00 
 4.19724400e-06 -1.02193793e-06  5.00016789e-01  0.00000000e+00 
 6.19724400e-06  1.03121911e-06  5.00024789e-01  0.00000000e+00 
 8.19724400e-06 -1.02192462e-06  5.00032789e-01  0.00000000e+00 
 1.01972440e-05  1.03120572e-06  5.00040789e-01  0.00000000e+00 
 1.21972440e-05 -1.02191128e-06  5.00048789e-01  0.00000000e+00 
 1.41972440e-05  1.03119234e-06  5.00056789e-01  0.00000000e+00 
 1.61972440e-05 -1.02189793e-06  5.00064789e-01  0.00000000e+00 
 1.81972440e-05  1.03117898e-06  5.00072789e-01  0.00000000e+00 
 2.01972440e-05 -1.02188457e-06  5.00080789e-01  0.00000000e+00 
 2.21972440e-05  1.03116562e-06  5.00088789e-01  0.00000000e+00 
 2.41972440e-05 -1.02187121e-06  5.00096789e-01  0.00000000e+00 
 2.61972440e-05  1.03115226e-06  5.00104789e-01  0.00000000e+00 
 2.81972440e-05 -1.02185786e-06  5.00112789e-01  0.00000000e+00 
 3.01972440e-05  1.03113890e-06  5.00120789e-01  0.00000000e+00 
 3.21972440e-05 -1.02184450e-06  5.00128789e-01  0.00000000e+00 
 3.41972440e-05  1.03112553e-06  5.00136789e-01  0.00000000e+00 
 3.61972440e-05 -1.02183114e-06  5.00144789e-01  0.00000000e+00 
