 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  4.64350708e-09  4.00000000e-01  0.00000000e+00 
 1.00000000e-09  4.64350709e-09  4.00000004e-01  0.00000000e+00 
 2.00000000e-09  4.64350715e-09  4.00000008e-01  0.00000000e+00 
 4.00000000e-09  4.64350714e-09  4.00000016e-01  0.00000000e+00 
 8.00000000e-09  4.64350715e-09  4.00000032e-01  0.00000000e+00 
 1.60000000e-08  4.64350714e-09  4.00000064e-01  0.00000000e+00 
 3.20000000e-08  4.64350714e-09  4.00000128e-01  0.00000000e+00 
 6.40000000e-08  4.64350714e-09  4.00000256e-01  0.00000000e+00 
 1.00000000e-07  4.64350714e-09  4.00000400e-01  0.00000000e+00 
 1.00010000e-07  1.35566186e-05  4.00000400e-01  0.00000000e+00 
 1.00030000e-07 -7.23700598e-06  4.00000400e-01  0.00000000e+00 
 1.00070000e-07 -6.04402681e-06  4.00000400e-01  0.00000000e+00 
 1.00100000e-07 -3.43879925e-06  4.00000400e-01  0.00000000e+00 
 1.00108000e-07  3.29065037e-06  4.00000400e-01  0.00000000e+00 
 1.00124000e-07  7.46135400e-06  4.00000400e-01  0.00000000e+00 
 1.00156000e-07 -1.00656271e-06  4.00000401e-01  0.00000000e+00 
 1.00220000e-07  1.14776917e-06  4.00000401e-01  0.00000000e+00 
 1.00348000e-07 -1.23650361e-06  4.00000401e-01  0.00000000e+00 
 1.00604000e-07  1.19419735e-06  4.00000402e-01  0.00000000e+00 
 1.01116000e-07 -1.16282721e-06  4.00000404e-01  0.00000000e+00 
 1.02140000e-07  1.16051779e-06  4.00000409e-01  0.00000000e+00 
 1.04188000e-07 -1.14542816e-06  4.00000417e-01  0.00000000e+00 
 1.08284000e-07  1.15179384e-06  4.00000433e-01  0.00000000e+00 
 1.16476000e-07 -1.14104196e-06  4.00000466e-01  0.00000000e+00 
 1.32860000e-07  1.14959630e-06  4.00000531e-01  0.00000000e+00 
 1.65628000e-07 -1.13994190e-06  4.00000663e-01  0.00000000e+00 
 2.31164000e-07  1.14904596e-06  4.00000925e-01  0.00000000e+00 
 3.62236000e-07 -1.13966665e-06  4.00001449e-01  0.00000000e+00 
 6.24380000e-07  1.14890832e-06  4.00002498e-01  0.00000000e+00 
 1.14866800e-06 -1.13959782e-06  4.00004595e-01  0.00000000e+00 
 2.19724400e-06  1.14887390e-06  4.00008789e-01  0.00000000e+00 
 4.19724400e-06 -1.13958034e-06  4.00016789e-01  0.00000000e+00 
 6.19724400e-06  1.14886187e-06  4.00024789e-01  0.00000000e+00 
 8.19724400e-06 -1.13956831e-06  4.00032789e-01  0.00000000e+00 
 1.01972440e-05  1.14884984e-06  4.00040789e-01  0.00000000e+00 
 1.21972440e-05 -1.13955628e-06  4.00048789e-01  0.00000000e+00 
 1.41972440e-05  1.14883781e-06  4.00056789e-01  0.00000000e+00 
 1.61972440e-05 -1.13954425e-06  4.00064789e-01  0.00000000e+00 
 1.81972440e-05  1.14882578e-06  4.00072789e-01  0.00000000e+00 
 2.01972440e-05 -1.13953222e-06  4.00080789e-01  0.00000000e+00 
 2.21972440e-05  1.14881376e-06  4.00088789e-01  0.00000000e+00 
 2.41972440e-05 -1.13952019e-06  4.00096789e-01  0.00000000e+00 
 2.61972440e-05  1.14880173e-06  4.00104789e-01  0.00000000e+00 
 2.81972440e-05 -1.13950816e-06  4.00112789e-01  0.00000000e+00 
 3.01972440e-05  1.14878970e-06  4.00120789e-01  0.00000000e+00 
 3.21972440e-05 -1.13949613e-06  4.00128789e-01  0.00000000e+00 
 3.41972440e-05  1.14877766e-06  4.00136789e-01  0.00000000e+00 
 3.61972440e-05 -1.13948410e-06  4.00144789e-01  0.00000000e+00 
 3.81972440e-05  1.14876563e-06  4.00152789e-01  0.00000000e+00 
 4.01972440e-05 -1.13947207e-06  4.00160789e-01  0.00000000e+00 
 4.21972440e-05  1.14875360e-06  4.00168789e-01  0.00000000e+00 
 4.41972440e-05 -1.13946004e-06  4.00176789e-01  0.00000000e+00 
 4.61972440e-05  1.14874157e-06  4.00184789e-01  0.00000000e+00 
 4.81972440e-05 -1.13944801e-06  4.00192789e-01  0.00000000e+00 
 5.01972440e-05  1.14872954e-06  4.00200789e-01  0.00000000e+00 
 5.21972440e-05 -1.13943598e-06  4.00208789e-01  0.00000000e+00 
 5.41972440e-05  1.14871751e-06  4.00216789e-01  0.00000000e+00 
 5.61972440e-05 -1.13942394e-06  4.00224789e-01  0.00000000e+00 
 5.81972440e-05  1.14870548e-06  4.00232789e-01  0.00000000e+00 
 6.01972440e-05 -1.13941191e-06  4.00240789e-01  0.00000000e+00 
 6.21972440e-05  1.14869345e-06  4.00248789e-01  0.00000000e+00 
 6.41972440e-05 -1.13939988e-06  4.00256789e-01  0.00000000e+00 
 6.61972440e-05  1.14868142e-06  4.00264789e-01  0.00000000e+00 
 6.81972440e-05 -1.13938785e-06  4.00272789e-01  0.00000000e+00 
 7.01972440e-05  1.14866938e-06  4.00280789e-01  0.00000000e+00 
 7.21972440e-05 -1.13937582e-06  4.00288789e-01  0.00000000e+00 
 7.41972440e-05  1.14865735e-06  4.00296789e-01  0.00000000e+00 
 7.61972440e-05 -1.13936378e-06  4.00304789e-01  0.00000000e+00 
 7.81972440e-05  1.14864532e-06  4.00312789e-01  0.00000000e+00 
 8.01972440e-05 -1.13935175e-06  4.00320789e-01  0.00000000e+00 
 8.21972440e-05  1.14863329e-06  4.00328789e-01  0.00000000e+00 
 8.41972440e-05 -1.13933972e-06  4.00336789e-01  0.00000000e+00 
 8.61972440e-05  1.14862125e-06  4.00344789e-01  0.00000000e+00 
 8.81972440e-05 -1.13932769e-06  4.00352789e-01  0.00000000e+00 
 9.01972440e-05  1.14860922e-06  4.00360789e-01  0.00000000e+00 
 9.21972440e-05 -1.13931565e-06  4.00368789e-01  0.00000000e+00 
 9.41972440e-05  1.14859719e-06  4.00376789e-01  0.00000000e+00 
 9.61972440e-05 -1.13930362e-06  4.00384789e-01  0.00000000e+00 
 9.81972440e-05  1.14858515e-06  4.00392789e-01  0.00000000e+00 
 1.00197244e-04 -1.13929159e-06  4.00400789e-01  0.00000000e+00 
 1.02197244e-04  1.14857312e-06  4.00408789e-01  0.00000000e+00 
 1.04197244e-04 -1.13927955e-06  4.00416789e-01  0.00000000e+00 
 1.06197244e-04  1.14856109e-06  4.00424789e-01  0.00000000e+00 
 1.08197244e-04 -1.13926752e-06  4.00432789e-01  0.00000000e+00 
 1.10197244e-04  1.14854905e-06  4.00440789e-01  0.00000000e+00 
 1.12197244e-04 -1.13925549e-06  4.00448789e-01  0.00000000e+00 
 1.14197244e-04  1.14853702e-06  4.00456789e-01  0.00000000e+00 
 1.16197244e-04 -1.13924345e-06  4.00464789e-01  0.00000000e+00 
 1.18197244e-04  1.14852499e-06  4.00472789e-01  0.00000000e+00 
 1.20197244e-04 -1.13923142e-06  4.00480789e-01  0.00000000e+00 
 1.22197244e-04  1.14851295e-06  4.00488789e-01  0.00000000e+00 
 1.24197244e-04 -1.13921938e-06  4.00496789e-01  0.00000000e+00 
 1.26197244e-04  1.14850092e-06  4.00504789e-01  0.00000000e+00 
 1.28197244e-04 -1.13920735e-06  4.00512789e-01  0.00000000e+00 
 1.30197244e-04  1.14848888e-06  4.00520789e-01  0.00000000e+00 
 1.32197244e-04 -1.13919531e-06  4.00528789e-01  0.00000000e+00 
 1.34197244e-04  1.14847685e-06  4.00536789e-01  0.00000000e+00 
 1.36197244e-04 -1.13918328e-06  4.00544789e-01  0.00000000e+00 
 1.38197244e-04  1.14846481e-06  4.00552789e-01  0.00000000e+00 
 1.40197244e-04 -1.13917124e-06  4.00560789e-01  0.00000000e+00 
 1.42197244e-04  1.14845278e-06  4.00568789e-01  0.00000000e+00 
 1.44197244e-04 -1.13915921e-06  4.00576789e-01  0.00000000e+00 
