 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  4.69646617e-09  1.40000000e+00  0.00000000e+00 
 1.00000000e-09  4.69647017e-09  1.40000000e+00  0.00000000e+00 
 2.00000000e-09  4.69647022e-09  1.40000001e+00  0.00000000e+00 
 4.00000000e-09  4.69647016e-09  1.40000002e+00  0.00000000e+00 
 8.00000000e-09  4.69647019e-09  1.40000003e+00  0.00000000e+00 
 1.60000000e-08  4.69647017e-09  1.40000006e+00  0.00000000e+00 
 3.20000000e-08  4.69647022e-09  1.40000013e+00  0.00000000e+00 
 6.40000000e-08  4.69647017e-09  1.40000026e+00  0.00000000e+00 
 1.00000000e-07  4.69647012e-09  1.40000040e+00  0.00000000e+00 
 1.00010000e-07  1.79560054e-05  1.40000040e+00  0.00000000e+00 
 1.00030000e-07 -3.40340060e-06  1.40000040e+00  0.00000000e+00 
 1.00070000e-07 -3.94048237e-05  1.40000040e+00  0.00000000e+00 
 1.00100000e-07 -1.26234308e-04  1.40000040e+00  0.00000000e+00 
 1.00108000e-07 -1.64998670e-04  1.40000040e+00  0.00000000e+00 
 1.00124000e-07 -6.35443142e-04  1.40000040e+00  0.00000000e+00 
 1.00156000e-07  3.76936285e-03  1.40000040e+00  0.00000000e+00 
 1.00218799e-07 -2.81882523e-01  1.40000040e+00  0.00000000e+00 
 1.00312484e-07  5.35963581e-01  1.40000040e+00  0.00000000e+00 
 1.00398638e-07  1.45210758e+00  1.40000040e+00  0.00000000e+00 
 1.00570945e-07  1.64965080e+00  1.40000040e+00  0.00000000e+00 
 1.00743389e-07  1.57599290e+00  1.40000040e+00  0.00000000e+00 
 1.01031301e-07  1.61550031e+00  1.40000040e+00  0.00000000e+00 
 1.01542282e-07  1.58863019e+00  1.40000041e+00  0.00000000e+00 
 1.02400561e-07  1.61071169e+00  1.40000041e+00  0.00000000e+00 
 1.03998631e-07  1.59106192e+00  1.40000042e+00  0.00000000e+00 
 1.06834593e-07  1.60956537e+00  1.40000043e+00  0.00000000e+00 
 1.12006359e-07  1.59177441e+00  1.40000045e+00  0.00000000e+00 
 1.22349889e-07  1.60925357e+00  1.40000049e+00  0.00000000e+00 
 1.40931101e-07  1.59194329e+00  1.40000056e+00  0.00000000e+00 
 1.77064522e-07  1.60916783e+00  1.40000071e+00  0.00000000e+00 
 2.49331365e-07  1.59201781e+00  1.40000100e+00  0.00000000e+00 
 3.93865050e-07  1.60914627e+00  1.40000158e+00  0.00000000e+00 
 6.82932421e-07  1.59202966e+00  1.40000273e+00  0.00000000e+00 
 1.26106716e-06  1.60914085e+00  1.40000504e+00  0.00000000e+00 
 2.41733665e-06  1.59203260e+00  1.40000967e+00  0.00000000e+00 
 4.41733665e-06  1.60913911e+00  1.40001767e+00  0.00000000e+00 
 6.41733665e-06  1.59193956e+00  1.40002567e+00  0.00000000e+00 
 8.41733665e-06  1.60913786e+00  1.40003367e+00  0.00000000e+00 
 1.04173366e-05  1.59194063e+00  1.40004167e+00  0.00000000e+00 
 1.24173366e-05  1.60913681e+00  1.40004967e+00  0.00000000e+00 
 1.44173366e-05  1.59194172e+00  1.40005767e+00  0.00000000e+00 
 1.64173366e-05  1.60913576e+00  1.40006567e+00  0.00000000e+00 
 1.84173366e-05  1.59194280e+00  1.40007367e+00  0.00000000e+00 
 2.04173366e-05  1.60913471e+00  1.40008167e+00  0.00000000e+00 
 2.24173366e-05  1.59194389e+00  1.40008967e+00  0.00000000e+00 
 2.44173366e-05  1.60913367e+00  1.40009767e+00  0.00000000e+00 
 2.64173366e-05  1.59194497e+00  1.40010567e+00  0.00000000e+00 
 2.84173366e-05  1.60913262e+00  1.40011367e+00  0.00000000e+00 
 3.04173366e-05  1.59194606e+00  1.40012167e+00  0.00000000e+00 
 3.24173366e-05  1.60913157e+00  1.40012967e+00  0.00000000e+00 
 3.44173366e-05  1.59194714e+00  1.40013767e+00  0.00000000e+00 
 3.64173366e-05  1.60913053e+00  1.40014567e+00  0.00000000e+00 
 3.84173366e-05  1.59194823e+00  1.40015367e+00  0.00000000e+00 
 4.04173366e-05  1.60912948e+00  1.40016167e+00  0.00000000e+00 
 4.24173366e-05  1.59194931e+00  1.40016967e+00  0.00000000e+00 
 4.44173366e-05  1.60912843e+00  1.40017767e+00  0.00000000e+00 
 4.64173366e-05  1.59195040e+00  1.40018567e+00  0.00000000e+00 
 4.84173366e-05  1.60912739e+00  1.40019367e+00  0.00000000e+00 
 5.04173366e-05  1.59195148e+00  1.40020167e+00  0.00000000e+00 
 5.24173366e-05  1.60912634e+00  1.40020967e+00  0.00000000e+00 
 5.44173366e-05  1.59195257e+00  1.40021767e+00  0.00000000e+00 
 5.64173366e-05  1.60912530e+00  1.40022567e+00  0.00000000e+00 
 5.84173366e-05  1.59195365e+00  1.40023367e+00  0.00000000e+00 
 6.04173366e-05  1.60912425e+00  1.40024167e+00  0.00000000e+00 
 6.24173366e-05  1.59195474e+00  1.40024967e+00  0.00000000e+00 
 6.44173366e-05  1.60912321e+00  1.40025767e+00  0.00000000e+00 
 6.64173366e-05  1.59195582e+00  1.40026567e+00  0.00000000e+00 
 6.84173366e-05  1.60912216e+00  1.40027367e+00  0.00000000e+00 
 7.04173366e-05  1.59195691e+00  1.40028167e+00  0.00000000e+00 
 7.24173366e-05  1.60912112e+00  1.40028967e+00  0.00000000e+00 
 7.44173366e-05  1.59195799e+00  1.40029767e+00  0.00000000e+00 
 7.64173366e-05  1.60912007e+00  1.40030567e+00  0.00000000e+00 
 7.84173366e-05  1.59195908e+00  1.40031367e+00  0.00000000e+00 
 8.04173366e-05  1.60911903e+00  1.40032167e+00  0.00000000e+00 
 8.24173366e-05  1.59196016e+00  1.40032967e+00  0.00000000e+00 
 8.44173366e-05  1.60911798e+00  1.40033767e+00  0.00000000e+00 
 8.64173366e-05  1.59196125e+00  1.40034567e+00  0.00000000e+00 
 8.84173366e-05  1.60911694e+00  1.40035367e+00  0.00000000e+00 
 9.04173366e-05  1.59196233e+00  1.40036167e+00  0.00000000e+00 
 9.24173366e-05  1.60911589e+00  1.40036967e+00  0.00000000e+00 
 9.44173366e-05  1.59196341e+00  1.40037767e+00  0.00000000e+00 
 9.64173366e-05  1.60911485e+00  1.40038567e+00  0.00000000e+00 
 9.84173366e-05  1.59196450e+00  1.40039367e+00  0.00000000e+00 
 1.00417337e-04  1.60911380e+00  1.40040167e+00  0.00000000e+00 
 1.02417337e-04  1.59196558e+00  1.40040967e+00  0.00000000e+00 
 1.04417337e-04  1.60911276e+00  1.40041767e+00  0.00000000e+00 
 1.06417337e-04  1.59196667e+00  1.40042567e+00  0.00000000e+00 
 1.08417337e-04  1.60911171e+00  1.40043367e+00  0.00000000e+00 
 1.10417337e-04  1.59196775e+00  1.40044167e+00  0.00000000e+00 
 1.12417337e-04  1.60911067e+00  1.40044967e+00  0.00000000e+00 
 1.14417337e-04  1.59196883e+00  1.40045767e+00  0.00000000e+00 
 1.16417337e-04  1.60910963e+00  1.40046567e+00  0.00000000e+00 
 1.18417337e-04  1.59196992e+00  1.40047367e+00  0.00000000e+00 
 1.20417337e-04  1.60910858e+00  1.40048167e+00  0.00000000e+00 
 1.22417337e-04  1.59197100e+00  1.40048967e+00  0.00000000e+00 
 1.24417337e-04  1.60910754e+00  1.40049767e+00  0.00000000e+00 
 1.26417337e-04  1.59197208e+00  1.40050567e+00  0.00000000e+00 
 1.28417337e-04  1.60910649e+00  1.40051367e+00  0.00000000e+00 
 1.30417337e-04  1.59197317e+00  1.40052167e+00  0.00000000e+00 
 1.32417337e-04  1.60910545e+00  1.40052967e+00  0.00000000e+00 
 1.34417337e-04  1.59197425e+00  1.40053767e+00  0.00000000e+00 
 1.36417337e-04  1.60910441e+00  1.40054567e+00  0.00000000e+00 
 1.38417337e-04  1.59197533e+00  1.40055367e+00  0.00000000e+00 
 1.40417337e-04  1.60910336e+00  1.40056167e+00  0.00000000e+00 
 1.42417337e-04  1.59197642e+00  1.40056967e+00  0.00000000e+00 
 1.44417337e-04  1.60910232e+00  1.40057767e+00  0.00000000e+00 
 1.46417337e-04  1.59197750e+00  1.40058567e+00  0.00000000e+00 
 1.48417337e-04  1.60910128e+00  1.40059367e+00  0.00000000e+00 
 1.50417337e-04  1.59197858e+00  1.40060167e+00  0.00000000e+00 
 1.52417337e-04  1.60910023e+00  1.40060967e+00  0.00000000e+00 
 1.54417337e-04  1.59197967e+00  1.40061767e+00  0.00000000e+00 
 1.56417337e-04  1.60909919e+00  1.40062567e+00  0.00000000e+00 
 1.58417337e-04  1.59198075e+00  1.40063367e+00  0.00000000e+00 
 1.60417337e-04  1.60909815e+00  1.40064167e+00  0.00000000e+00 
 1.62417337e-04  1.59198183e+00  1.40064967e+00  0.00000000e+00 
 1.64417337e-04  1.60909710e+00  1.40065767e+00  0.00000000e+00 
 1.66417337e-04  1.59198291e+00  1.40066567e+00  0.00000000e+00 
 1.68417337e-04  1.60909606e+00  1.40067367e+00  0.00000000e+00 
 1.70417337e-04  1.59198399e+00  1.40068167e+00  0.00000000e+00 
 1.72417337e-04  1.60909502e+00  1.40068967e+00  0.00000000e+00 
 1.74417337e-04  1.59198508e+00  1.40069767e+00  0.00000000e+00 
 1.76417337e-04  1.60909398e+00  1.40070567e+00  0.00000000e+00 
 1.78417337e-04  1.59198616e+00  1.40071367e+00  0.00000000e+00 
 1.80417337e-04  1.60909293e+00  1.40072167e+00  0.00000000e+00 
 1.82417337e-04  1.59198724e+00  1.40072967e+00  0.00000000e+00 
 1.84417337e-04  1.60909189e+00  1.40073767e+00  0.00000000e+00 
 1.86417337e-04  1.59198832e+00  1.40074567e+00  0.00000000e+00 
 1.88417337e-04  1.60909085e+00  1.40075367e+00  0.00000000e+00 
 1.90417337e-04  1.59198940e+00  1.40076167e+00  0.00000000e+00 
 1.92417337e-04  1.60908981e+00  1.40076967e+00  0.00000000e+00 
