 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  2.67657754e-09  2.00000000e-01  0.00000000e+00 
 1.00000000e-09  2.67657754e-09  2.00000004e-01  0.00000000e+00 
 2.00000000e-09  2.67657748e-09  2.00000008e-01  0.00000000e+00 
 4.00000000e-09  2.67657750e-09  2.00000016e-01  0.00000000e+00 
 8.00000000e-09  2.67657754e-09  2.00000032e-01  0.00000000e+00 
 1.60000000e-08  2.67657753e-09  2.00000064e-01  0.00000000e+00 
 3.20000000e-08  2.67657753e-09  2.00000128e-01  0.00000000e+00 
 6.40000000e-08  2.67657754e-09  2.00000256e-01  0.00000000e+00 
 1.00000000e-07  2.67657753e-09  2.00000400e-01  0.00000000e+00 
 1.00010000e-07  1.02712774e-05  2.00000400e-01  0.00000000e+00 
 1.00030000e-07 -5.18419096e-06  2.00000400e-01  0.00000000e+00 
 1.00070000e-07 -6.45246396e-06  2.00000400e-01  0.00000000e+00 
 1.00100000e-07  1.46361717e-06  2.00000400e-01  0.00000000e+00 
 1.00107640e-07  1.79161300e-05  2.00000400e-01  0.00000000e+00 
 1.00122920e-07  6.78378574e-06  2.00000400e-01  0.00000000e+00 
 1.00153479e-07 -1.98828460e-05  2.00000401e-01  0.00000000e+00 
 1.00214598e-07  1.77616373e-05  2.00000401e-01  0.00000000e+00 
 1.00288030e-07 -2.36993642e-05  2.00000401e-01  0.00000000e+00 
 1.00434894e-07  4.99248425e-01  2.00000402e-01  0.00000000e+00 
 1.00584275e-07  1.58593959e+00  2.00000402e-01  0.00000000e+00 
 1.00738105e-07  1.83031953e+00  2.00000403e-01  0.00000000e+00 
 1.01008422e-07  1.78120670e+00  2.00000404e-01  0.00000000e+00 
 1.01257209e-07  1.81241148e+00  2.00000405e-01  0.00000000e+00 
 1.01721428e-07  1.78901024e+00  2.00000407e-01  0.00000000e+00 
 1.02317549e-07  1.81010622e+00  2.00000409e-01  0.00000000e+00 
 1.03224014e-07  1.79024745e+00  2.00000413e-01  0.00000000e+00 
 1.04668703e-07  1.80949637e+00  2.00000419e-01  0.00000000e+00 
 1.06781650e-07  1.79059680e+00  2.00000427e-01  0.00000000e+00 
 1.10214873e-07  1.80929225e+00  2.00000441e-01  0.00000000e+00 
 1.15476774e-07  1.79072039e+00  2.00000462e-01  0.00000000e+00 
 1.23775835e-07  1.80921703e+00  2.00000495e-01  0.00000000e+00 
 1.37072272e-07  1.79076762e+00  2.00000548e-01  0.00000000e+00 
 1.62472243e-07  1.80919031e+00  2.00000650e-01  0.00000000e+00 
 2.02209397e-07  1.79078283e+00  2.00000809e-01  0.00000000e+00 
 2.73909013e-07  1.80918132e+00  2.00001096e-01  0.00000000e+00 
 3.95024399e-07  1.79078802e+00  2.00001580e-01  0.00000000e+00 
 6.37255173e-07  1.80917848e+00  2.00002549e-01  0.00000000e+00 
 1.12171672e-06  1.79078943e+00  2.00004487e-01  0.00000000e+00 
 2.09063981e-06  1.80917777e+00  2.00008363e-01  0.00000000e+00 
 4.02848600e-06  1.79078979e+00  2.00016114e-01  0.00000000e+00 
 6.02848600e-06  1.80917754e+00  2.00024114e-01  0.00000000e+00 
 8.02848600e-06  1.79079007e+00  2.00032114e-01  0.00000000e+00 
 1.00284860e-05  1.80917731e+00  2.00040114e-01  0.00000000e+00 
 1.20284860e-05  1.79079030e+00  2.00048114e-01  0.00000000e+00 
 1.40284860e-05  1.80917708e+00  2.00056114e-01  0.00000000e+00 
 1.60284860e-05  1.79079053e+00  2.00064114e-01  0.00000000e+00 
 1.80284860e-05  1.80917685e+00  2.00072114e-01  0.00000000e+00 
 2.00284860e-05  1.79079077e+00  2.00080114e-01  0.00000000e+00 
 2.20284860e-05  1.80917662e+00  2.00088114e-01  0.00000000e+00 
 2.40284860e-05  1.79079100e+00  2.00096114e-01  0.00000000e+00 
