 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  2.67657754e-09  5.00000000e-01  0.00000000e+00 
 1.00000000e-09  2.67657753e-09  5.00000004e-01  0.00000000e+00 
 2.00000000e-09  2.67657754e-09  5.00000008e-01  0.00000000e+00 
 4.00000000e-09  2.67657754e-09  5.00000016e-01  0.00000000e+00 
 8.00000000e-09  2.67657748e-09  5.00000032e-01  0.00000000e+00 
 1.60000000e-08  2.67657750e-09  5.00000064e-01  0.00000000e+00 
 3.20000000e-08  2.67657749e-09  5.00000128e-01  0.00000000e+00 
 6.40000000e-08  2.67657749e-09  5.00000256e-01  0.00000000e+00 
 1.00000000e-07  2.67657748e-09  5.00000400e-01  0.00000000e+00 
 1.00010000e-07  1.06627734e-05  5.00000400e-01  0.00000000e+00 
 1.00030000e-07 -5.02356152e-06  5.00000400e-01  0.00000000e+00 
 1.00070000e-07 -6.71986981e-06  5.00000400e-01  0.00000000e+00 
 1.00100000e-07  8.27732367e-07  5.00000400e-01  0.00000000e+00 
 1.00107639e-07  1.55197882e-05  5.00000400e-01  0.00000000e+00 
 1.00122917e-07  9.03399220e-06  5.00000400e-01  0.00000000e+00 
 1.00153473e-07 -2.05618133e-05  5.00000401e-01  0.00000000e+00 
 1.00214585e-07  1.73979461e-05  5.00000401e-01  0.00000000e+00 
 1.00289340e-07 -1.84957581e-04  5.00000401e-01  0.00000000e+00 
 1.00416382e-07  3.93844170e-01  5.00000402e-01  0.00000000e+00 
 1.00549041e-07  1.50079358e+00  5.00000402e-01  0.00000000e+00 
 1.00678135e-07  1.81519936e+00  5.00000403e-01  0.00000000e+00 
 1.00900224e-07  1.78573013e+00  5.00000404e-01  0.00000000e+00 
 1.01122384e-07  1.81385640e+00  5.00000404e-01  0.00000000e+00 
 1.01502350e-07  1.78668150e+00  5.00000406e-01  0.00000000e+00 
 1.02018787e-07  1.81331635e+00  5.00000408e-01  0.00000000e+00 
 1.02785621e-07  1.78704615e+00  5.00000411e-01  0.00000000e+00 
 1.04006570e-07  1.81308153e+00  5.00000416e-01  0.00000000e+00 
 1.05802725e-07  1.78719206e+00  5.00000423e-01  0.00000000e+00 
 1.08672162e-07  1.81298380e+00  5.00000435e-01  0.00000000e+00 
 1.13084745e-07  1.78725170e+00  5.00000452e-01  0.00000000e+00 
 1.19977082e-07  1.81294407e+00  5.00000480e-01  0.00000000e+00 
 1.32702373e-07  1.78727463e+00  5.00000531e-01  0.00000000e+00 
 1.55232221e-07  1.81293098e+00  5.00000621e-01  0.00000000e+00 
 2.00291915e-07  1.78728145e+00  5.00000801e-01  0.00000000e+00 
 2.90411305e-07  1.81292744e+00  5.00001162e-01  0.00000000e+00 
 4.70650084e-07  1.78728315e+00  5.00001883e-01  0.00000000e+00 
 8.31127642e-07  1.81292656e+00  5.00003325e-01  0.00000000e+00 
 1.55208276e-06  1.78728357e+00  5.00006208e-01  0.00000000e+00 
 2.99399299e-06  1.81292634e+00  5.00011976e-01  0.00000000e+00 
 4.99399299e-06  1.78728370e+00  5.00019976e-01  0.00000000e+00 
 6.99399299e-06  1.81292623e+00  5.00027976e-01  0.00000000e+00 
 8.99399299e-06  1.78728380e+00  5.00035976e-01  0.00000000e+00 
 1.09939930e-05  1.81292612e+00  5.00043976e-01  0.00000000e+00 
 1.29939930e-05  1.78728390e+00  5.00051976e-01  0.00000000e+00 
 1.49939930e-05  1.81292602e+00  5.00059976e-01  0.00000000e+00 
 1.69939930e-05  1.78728400e+00  5.00067976e-01  0.00000000e+00 
 1.89939930e-05  1.81292591e+00  5.00075976e-01  0.00000000e+00 
 2.09939930e-05  1.78728410e+00  5.00083976e-01  0.00000000e+00 
 2.29939930e-05  1.81292580e+00  5.00091976e-01  0.00000000e+00 
 2.49939930e-05  1.78728421e+00  5.00099976e-01  0.00000000e+00 
 2.69939930e-05  1.81292570e+00  5.00107976e-01  0.00000000e+00 
 2.89939930e-05  1.78728431e+00  5.00115976e-01  0.00000000e+00 
 3.09939930e-05  1.81292559e+00  5.00123976e-01  0.00000000e+00 
 3.29939930e-05  1.78728441e+00  5.00131976e-01  0.00000000e+00 
 3.49939930e-05  1.81292549e+00  5.00139976e-01  0.00000000e+00 
 3.69939930e-05  1.78728451e+00  5.00147976e-01  0.00000000e+00 
 3.89939930e-05  1.81292538e+00  5.00155976e-01  0.00000000e+00 
 4.09939930e-05  1.78728462e+00  5.00163976e-01  0.00000000e+00 
 4.29939930e-05  1.81292527e+00  5.00171976e-01  0.00000000e+00 
 4.49939930e-05  1.78728472e+00  5.00179976e-01  0.00000000e+00 
 4.69939930e-05  1.81292517e+00  5.00187976e-01  0.00000000e+00 
 4.89939930e-05  1.78728482e+00  5.00195976e-01  0.00000000e+00 
 5.09939930e-05  1.81292506e+00  5.00203976e-01  0.00000000e+00 
 5.29939930e-05  1.78728492e+00  5.00211976e-01  0.00000000e+00 
 5.49939930e-05  1.81292495e+00  5.00219976e-01  0.00000000e+00 
 5.69939930e-05  1.78728502e+00  5.00227976e-01  0.00000000e+00 
 5.89939930e-05  1.81292485e+00  5.00235976e-01  0.00000000e+00 
 6.09939930e-05  1.78728513e+00  5.00243976e-01  0.00000000e+00 
 6.29939930e-05  1.81292474e+00  5.00251976e-01  0.00000000e+00 
 6.49939930e-05  1.78728523e+00  5.00259976e-01  0.00000000e+00 
 6.69939930e-05  1.81292464e+00  5.00267976e-01  0.00000000e+00 
 6.89939930e-05  1.78728533e+00  5.00275976e-01  0.00000000e+00 
 7.09939930e-05  1.81292453e+00  5.00283976e-01  0.00000000e+00 
 7.29939930e-05  1.78728543e+00  5.00291976e-01  0.00000000e+00 
 7.49939930e-05  1.81292442e+00  5.00299976e-01  0.00000000e+00 
 7.69939930e-05  1.78728553e+00  5.00307976e-01  0.00000000e+00 
 7.89939930e-05  1.81292432e+00  5.00315976e-01  0.00000000e+00 
 8.09939930e-05  1.78728564e+00  5.00323976e-01  0.00000000e+00 
 8.29939930e-05  1.81292421e+00  5.00331976e-01  0.00000000e+00 
 8.49939930e-05  1.78728574e+00  5.00339976e-01  0.00000000e+00 
 8.69939930e-05  1.81292411e+00  5.00347976e-01  0.00000000e+00 
 8.89939930e-05  1.78728584e+00  5.00355976e-01  0.00000000e+00 
 9.09939930e-05  1.81292400e+00  5.00363976e-01  0.00000000e+00 
 9.29939930e-05  1.78728594e+00  5.00371976e-01  0.00000000e+00 
 9.49939930e-05  1.81292389e+00  5.00379976e-01  0.00000000e+00 
 9.69939930e-05  1.78728604e+00  5.00387976e-01  0.00000000e+00 
 9.89939930e-05  1.81292379e+00  5.00395976e-01  0.00000000e+00 
 1.00993993e-04  1.78728615e+00  5.00403976e-01  0.00000000e+00 
 1.02993993e-04  1.81292368e+00  5.00411976e-01  0.00000000e+00 
 1.04993993e-04  1.78728625e+00  5.00419976e-01  0.00000000e+00 
 1.06993993e-04  1.81292357e+00  5.00427976e-01  0.00000000e+00 
 1.08993993e-04  1.78728635e+00  5.00435976e-01  0.00000000e+00 
 1.10993993e-04  1.81292347e+00  5.00443976e-01  0.00000000e+00 
 1.12993993e-04  1.78728645e+00  5.00451976e-01  0.00000000e+00 
 1.14993993e-04  1.81292336e+00  5.00459976e-01  0.00000000e+00 
 1.16993993e-04  1.78728655e+00  5.00467976e-01  0.00000000e+00 
 1.18993993e-04  1.81292326e+00  5.00475976e-01  0.00000000e+00 
 1.20993993e-04  1.78728666e+00  5.00483976e-01  0.00000000e+00 
 1.22993993e-04  1.81292315e+00  5.00491976e-01  0.00000000e+00 
 1.24993993e-04  1.78728676e+00  5.00499976e-01  0.00000000e+00 
 1.26993993e-04  1.81292304e+00  5.00507976e-01  0.00000000e+00 
 1.28993993e-04  1.78728686e+00  5.00515976e-01  0.00000000e+00 
 1.30993993e-04  1.81292294e+00  5.00523976e-01  0.00000000e+00 
 1.32993993e-04  1.78728696e+00  5.00531976e-01  0.00000000e+00 
 1.34993993e-04  1.81292283e+00  5.00539976e-01  0.00000000e+00 
 1.36993993e-04  1.78728706e+00  5.00547976e-01  0.00000000e+00 
 1.38993993e-04  1.81292273e+00  5.00555976e-01  0.00000000e+00 
 1.40993993e-04  1.78728717e+00  5.00563976e-01  0.00000000e+00 
 1.42993993e-04  1.81292262e+00  5.00571976e-01  0.00000000e+00 
 1.44993993e-04  1.78728727e+00  5.00579976e-01  0.00000000e+00 
 1.46993993e-04  1.81292251e+00  5.00587976e-01  0.00000000e+00 
 1.48993993e-04  1.78728737e+00  5.00595976e-01  0.00000000e+00 
 1.50993993e-04  1.81292241e+00  5.00603976e-01  0.00000000e+00 
 1.52993993e-04  1.78728747e+00  5.00611976e-01  0.00000000e+00 
 1.54993993e-04  1.81292230e+00  5.00619976e-01  0.00000000e+00 
 1.56993993e-04  1.78728757e+00  5.00627976e-01  0.00000000e+00 
