 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  2.67657754e-09  1.00000000e+00  0.00000000e+00 
 1.00000000e-09  2.67657753e-09  1.00000000e+00  0.00000000e+00 
 2.00000000e-09  2.67657754e-09  1.00000001e+00  0.00000000e+00 
 4.00000000e-09  2.67657748e-09  1.00000002e+00  0.00000000e+00 
 8.00000000e-09  2.67657756e-09  1.00000003e+00  0.00000000e+00 
 1.60000000e-08  2.67657752e-09  1.00000006e+00  0.00000000e+00 
 3.20000000e-08  2.67657754e-09  1.00000013e+00  0.00000000e+00 
 6.40000000e-08  2.67657748e-09  1.00000026e+00  0.00000000e+00 
 1.00000000e-07  2.67657755e-09  1.00000040e+00  0.00000000e+00 
 1.00010000e-07  1.17408368e-05  1.00000040e+00  0.00000000e+00 
 1.00030000e-07 -4.63974691e-06  1.00000040e+00  0.00000000e+00 
 1.00070000e-07 -2.37781766e-05  1.00000040e+00  0.00000000e+00 
 1.00100000e-07 -4.65553832e-05  1.00000040e+00  0.00000000e+00 
 1.00107614e-07 -9.10746929e-06  1.00000040e+00  0.00000000e+00 
 1.00122842e-07 -2.05775949e-05  1.00000040e+00  0.00000000e+00 
 1.00153297e-07 -3.67553774e-06  1.00000040e+00  0.00000000e+00 
 1.00214208e-07  7.56477211e-04  1.00000040e+00  0.00000000e+00 
 1.00291900e-07  7.03901920e-02  1.00000040e+00  0.00000000e+00 
 1.00372047e-07  1.10109144e+00  1.00000040e+00  0.00000000e+00 
 1.00475193e-07  1.67638759e+00  1.00000040e+00  0.00000000e+00 
 1.00604913e-07  1.79207846e+00  1.00000040e+00  0.00000000e+00 
 1.00763199e-07  1.81477043e+00  1.00000040e+00  0.00000000e+00 
 1.01052576e-07  1.78528499e+00  1.00000040e+00  0.00000000e+00 
 1.01458547e-07  1.81545025e+00  1.00000041e+00  0.00000000e+00 
 1.02218543e-07  1.78515821e+00  1.00000041e+00  0.00000000e+00 
 1.03417347e-07  1.81542113e+00  1.00000041e+00  0.00000000e+00 
 1.05805555e-07  1.78517950e+00  1.00000042e+00  0.00000000e+00 
 1.10456934e-07  1.81539932e+00  1.00000044e+00  0.00000000e+00 
 1.19274223e-07  1.78518835e+00  1.00000048e+00  0.00000000e+00 
 1.32153969e-07  1.81539179e+00  1.00000053e+00  0.00000000e+00 
 1.57913461e-07  1.78519177e+00  1.00000063e+00  0.00000000e+00 
 2.09432445e-07  1.81538943e+00  1.00000084e+00  0.00000000e+00 
 3.12470412e-07  1.78519265e+00  1.00000125e+00  0.00000000e+00 
 5.18546347e-07  1.81538883e+00  1.00000207e+00  0.00000000e+00 
 9.30698217e-07  1.78519287e+00  1.00000372e+00  0.00000000e+00 
 1.75500196e-06  1.81538868e+00  1.00000702e+00  0.00000000e+00 
 3.40360944e-06  1.78519293e+00  1.00001361e+00  0.00000000e+00 
 5.40360944e-06  1.81538862e+00  1.00002161e+00  0.00000000e+00 
 7.40360944e-06  1.78519292e+00  1.00002961e+00  0.00000000e+00 
 9.40360944e-06  1.81538858e+00  1.00003761e+00  0.00000000e+00 
 1.14036094e-05  1.78519295e+00  1.00004561e+00  0.00000000e+00 
 1.34036094e-05  1.81538854e+00  1.00005361e+00  0.00000000e+00 
 1.54036094e-05  1.78519298e+00  1.00006161e+00  0.00000000e+00 
 1.74036094e-05  1.81538849e+00  1.00006961e+00  0.00000000e+00 
 1.94036094e-05  1.78519301e+00  1.00007761e+00  0.00000000e+00 
 2.14036094e-05  1.81538845e+00  1.00008561e+00  0.00000000e+00 
 2.34036094e-05  1.78519304e+00  1.00009361e+00  0.00000000e+00 
 2.54036094e-05  1.81538841e+00  1.00010161e+00  0.00000000e+00 
 2.74036094e-05  1.78519308e+00  1.00010961e+00  0.00000000e+00 
 2.94036094e-05  1.81538837e+00  1.00011761e+00  0.00000000e+00 
 3.14036094e-05  1.78519311e+00  1.00012561e+00  0.00000000e+00 
 3.34036094e-05  1.81538833e+00  1.00013361e+00  0.00000000e+00 
