 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  2.67657754e-09  1.00000000e-01  0.00000000e+00 
 1.00000000e-09  2.67657753e-09  1.00000004e-01  0.00000000e+00 
 2.00000000e-09  2.67657753e-09  1.00000008e-01  0.00000000e+00 
 4.00000000e-09  2.67657754e-09  1.00000016e-01  0.00000000e+00 
 8.00000000e-09  2.67657754e-09  1.00000032e-01  0.00000000e+00 
 1.60000000e-08  2.67657748e-09  1.00000064e-01  0.00000000e+00 
 3.20000000e-08  2.67657750e-09  1.00000128e-01  0.00000000e+00 
 6.40000000e-08  2.67657754e-09  1.00000256e-01  0.00000000e+00 
 1.00000000e-07  2.67657747e-09  1.00000400e-01  0.00000000e+00 
 1.00010000e-07  1.01698335e-05  1.00000400e-01  0.00000000e+00 
 1.00030000e-07 -5.23001642e-06  1.00000400e-01  0.00000000e+00 
 1.00070000e-07 -6.34553047e-06  1.00000400e-01  0.00000000e+00 
 1.00100000e-07  1.60559947e-06  1.00000400e-01  0.00000000e+00 
 1.00107640e-07  1.84041430e-05  1.00000400e-01  0.00000000e+00 
 1.00122920e-07  6.29906036e-06  1.00000400e-01  0.00000000e+00 
 1.00153480e-07 -1.97548341e-05  1.00000401e-01  0.00000000e+00 
 1.00214600e-07  1.76055386e-05  1.00000401e-01  0.00000000e+00 
 1.00287875e-07 -2.04860346e-05  1.00000401e-01  0.00000000e+00 
 1.00434425e-07  4.89317010e-01  1.00000402e-01  0.00000000e+00 
 1.00584651e-07  1.58246638e+00  1.00000402e-01  0.00000000e+00 
 1.00739423e-07  1.83125779e+00  1.00000403e-01  0.00000000e+00 
 1.01008384e-07  1.78073234e+00  1.00000404e-01  0.00000000e+00 
 1.01258197e-07  1.81272320e+00  1.00000405e-01  0.00000000e+00 
 1.01727919e-07  1.78876143e+00  1.00000407e-01  0.00000000e+00 
 1.02332038e-07  1.81034663e+00  1.00000409e-01  0.00000000e+00 
 1.03261365e-07  1.79003625e+00  1.00000413e-01  0.00000000e+00 
 1.04750280e-07  1.80971938e+00  1.00000419e-01  0.00000000e+00 
 1.06939147e-07  1.79039475e+00  1.00000428e-01  0.00000000e+00 
