 time            v(Q)            v(A)-v(B)       v(B)           
 0.00000000e+00  1.07063102e-08  1.40000000e+00  0.00000000e+00 
 1.00000000e-09  1.07063152e-08  1.40000000e+00  0.00000000e+00 
 2.00000000e-09  1.07063152e-08  1.40000001e+00  0.00000000e+00 
 4.00000000e-09  1.07063153e-08  1.40000002e+00  0.00000000e+00 
 8.00000000e-09  1.07063152e-08  1.40000003e+00  0.00000000e+00 
 1.60000000e-08  1.07063153e-08  1.40000006e+00  0.00000000e+00 
 3.20000000e-08  1.07063152e-08  1.40000013e+00  0.00000000e+00 
 6.40000000e-08  1.07063152e-08  1.40000026e+00  0.00000000e+00 
 1.00000000e-07  1.07063152e-08  1.40000040e+00  0.00000000e+00 
 1.00010000e-07  1.58446953e-05  1.40000040e+00  0.00000000e+00 
 1.00030000e-07 -1.26076024e-05  1.40000040e+00  0.00000000e+00 
 1.00070000e-07 -1.17017062e-04  1.40000040e+00  0.00000000e+00 
 1.00100000e-07 -1.12439518e-05  1.40000040e+00  0.00000000e+00 
 1.00107591e-07  2.60726531e-04  1.40000040e+00  0.00000000e+00 
 1.00122773e-07  7.02093580e-04  1.40000040e+00  0.00000000e+00 
 1.00153137e-07  6.10920714e-04  1.40000040e+00  0.00000000e+00 
 1.00213864e-07 -8.60668036e-03  1.40000040e+00  0.00000000e+00 
 1.00290989e-07  8.89042734e-01  1.40000040e+00  0.00000000e+00 
 1.00385965e-07  1.78764705e+00  1.40000040e+00  0.00000000e+00 
 1.00486751e-07  1.79668176e+00  1.40000040e+00  0.00000000e+00 
 1.00594472e-07  1.81018782e+00  1.40000040e+00  0.00000000e+00 
 1.00766908e-07  1.78809265e+00  1.40000040e+00  0.00000000e+00 
 1.00943644e-07  1.81356360e+00  1.40000040e+00  0.00000000e+00 
 1.01232430e-07  1.78636962e+00  1.40000040e+00  0.00000000e+00 
 1.01614067e-07  1.81410543e+00  1.40000041e+00  0.00000000e+00 
 1.02167799e-07  1.78609176e+00  1.40000041e+00  0.00000000e+00 
 1.03010822e-07  1.81416597e+00  1.40000041e+00  0.00000000e+00 
